study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1222222,0.2681551,183.0,0.4557893,0.6490819,0.9684287,0.5,23
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1934028,0.2213295,183.0,0.8738229,0.38336,0.8183976,0.5,23
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.05,0.2647819,183.0,0.1888346,0.8504317,0.9976043,0.5,23
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.046875,0.21289,183.0,-0.2201841,0.8259732,0.9962206,0.5,24
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1111111,0.2627971,183.0,0.4228018,0.6729362,0.9745242,0.5,24
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.2204861,0.2169072,183.0,-1.0165,0.3107334,0.7400002,0.5,24
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.0625,0.2594914,183.0,-0.2408558,0.8099365,0.9950709,0.5,24
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.1822917,0.2470705,183.0,0.7378123,0.4615736,0.8817153,0.5,25
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1333333,0.3049905,183.0,-0.4371721,0.662502,0.9719675,0.5,25
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.153125,0.2517326,183.0,0.6082842,0.5437532,0.9293468,0.5,25
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1625,0.301154,183.0,-0.5395911,0.590135,0.9492208,0.5,25
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.265625,0.2192388,183.0,1.211578,0.227236,0.6203014,0.5,26
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.3888889,0.2706343,183.0,1.436954,0.1524387,0.4780117,0.5,26
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.1399306,0.2233758,183.0,-0.6264357,0.5318098,0.923466,0.5,26
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.01666667,0.2672299,183.0,-0.06236826,0.9503376,0.9999126,0.5,26
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.05729167,0.2149898,183.0,0.2664855,0.7901653,0.9933567,0.5,27
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.3666667,0.2653892,183.0,1.381619,0.1687732,0.5124763,0.5,27
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.05104167,0.2190466,183.0,-0.2330174,0.8160083,0.9955303,0.5,27
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.2583333,0.2620508,183.0,0.985814,0.325526,0.7577118,0.5,27
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.1145833,0.2173064,183.0,0.5272893,0.5986314,0.9523835,0.5,28
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.5555556,0.2682488,183.0,2.071046,0.03975782,0.1665272,0.5,28
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.5118056,0.2214069,183.0,-2.311607,0.02191325,0.09912043,0.5,28
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.07083333,0.2648745,183.0,-0.2674223,0.7894452,0.9932877,0.5,28
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.01041667,0.2443862,183.0,-0.0426238,0.9660479,0.9999721,0.5,29
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.03333333,0.3016768,183.0,-0.1104935,0.9121391,0.9995158,0.5,29
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.2895833,0.2489976,183.0,-1.162996,0.2463453,0.6509221,0.5,29
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.3125,0.297882,183.0,-1.049073,0.2955279,0.7207786,0.5,29
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.3020833,0.2058662,183.0,1.467377,0.14399,0.459343,0.5,30
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1777778,0.2541267,183.0,0.6995635,0.4850882,0.8971352,0.5,30
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.04513889,0.2097508,183.0,0.2152025,0.8298491,0.9964684,0.5,30
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.07916667,0.25093,183.0,-0.315493,0.7527468,0.9890946,0.5,30
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.421875,0.2275439,183.0,-1.854038,0.06534316,0.2517048,0.5,31
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.3777778,0.2808863,183.0,-1.344949,0.1803062,0.5355901,0.5,31
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.07256944,0.2318376,183.0,0.3130184,0.7546231,0.9893429,0.5,31
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.1166667,0.277353,183.0,0.4206432,0.6745092,0.9748952,0.5,31
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.234375,0.2069091,183.0,1.132744,0.2588037,0.6697926,0.5,32
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.2333333,0.2554141,183.0,-0.9135492,0.3621558,0.7976508,0.5,32
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2385417,0.2108133,183.0,1.13153,0.2593126,0.6705458,0.5,32
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.2291667,0.2522012,183.0,-0.9086661,0.3647215,0.8002502,0.5,32
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.1041667,0.2111826,183.0,-0.493254,0.6224245,0.9605141,0.5,33
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1777778,0.2606895,183.0,-0.6819523,0.4961313,0.903859,0.5,33
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.04444444,0.2151675,183.0,0.2065574,0.8365852,0.9968728,0.5,33
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.02916667,0.2574102,183.0,-0.1133081,0.9099105,0.9994779,0.5,33
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.25,0.2228045,183.0,1.12206,0.263307,0.6764103,0.5,34
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.4444444,0.2750358,183.0,1.615951,0.1078275,0.3721978,0.5,34
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.3736111,0.2270087,183.0,-1.645801,0.1015212,0.3556723,0.5,34
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1791667,0.2715761,183.0,-0.6597292,0.5102571,0.9119991,0.5,34
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.3020833,0.2183246,183.0,1.383643,0.1681531,0.5112057,0.5,35
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.03333333,0.2695057,183.0,-0.1236832,0.9017018,0.9993216,0.5,35
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2270833,0.2224443,183.0,1.020855,0.3086708,0.7374543,0.5,35
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1083333,0.2661156,183.0,-0.4070913,0.6844167,0.9771483,0.5,35
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2291667,0.214894,183.0,1.066417,0.2876401,0.7103852,0.5,36
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.2888889,0.265271,183.0,-1.089033,0.2775713,0.6966841,0.5,36
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2180556,0.218949,183.0,0.9959194,0.3206044,0.7519243,0.5,36
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.3,0.2619341,183.0,-1.145326,0.2535696,0.6619666,0.5,36
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.07291667,0.2370665,183.0,0.307579,0.7587525,0.989876,0.5,37
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.3222222,0.2926412,183.0,-1.101083,0.2723067,0.6893215,0.5,37
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.5159722,0.2415398,183.0,2.136179,0.0339937,0.1456067,0.5,37
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.1208333,0.28896,183.0,0.4181663,0.6763159,0.9753169,0.5,37
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2708333,0.2367657,183.0,1.143887,0.2541644,0.6628632,0.5,38
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1,0.29227,183.0,-0.3421494,0.7326311,0.986182,0.5,38
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2,0.2412334,183.0,0.8290726,0.4081434,0.840612,0.5,38
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1708333,0.2885935,183.0,-0.5919515,0.5546137,0.9344135,0.5,38
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2916667,0.2212441,183.0,1.318302,0.1890501,0.5524778,0.5,39
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1,0.2731097,183.0,-0.3661533,0.7146737,0.9831731,0.5,39
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2041667,0.2254189,183.0,0.9057211,0.3662744,0.8018114,0.5,39
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1875,0.2696742,183.0,-0.6952834,0.4877596,0.8987914,0.5,39
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.0625,0.2050399,183.0,0.3048187,0.7608506,0.9901398,0.5,40
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.04444444,0.2531068,183.0,0.1755957,0.8608058,0.9980702,0.5,40
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.03055556,0.2089089,183.0,0.1462626,0.8838751,0.9988807,0.5,40
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.0125,0.2499229,183.0,0.05001543,0.9601646,0.9999549,0.5,40
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.125,0.2351115,183.0,0.5316626,0.5956045,0.9512729,0.5,41
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1444444,0.290228,183.0,0.4976931,0.6192979,0.9595049,0.5,41
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1555556,0.239548,183.0,0.6493712,0.5169127,0.9156606,0.5,41
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.175,0.2865772,183.0,0.6106558,0.5421851,0.9285934,0.5,41
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.3802083,0.2202493,183.0,-1.726263,0.08598777,0.3130564,0.5,42
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1111111,0.2718817,183.0,-0.4086745,0.6832564,0.9768918,0.5,42
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.3149306,0.2244053,183.0,-1.4034,0.162192,0.4988411,0.5,42
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.04583333,0.2684616,183.0,-0.1707258,0.864628,0.9982252,0.5,42
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.1197917,0.223086,183.0,-0.5369752,0.591937,0.9499034,0.5,43
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1111111,0.2753834,183.0,0.4034779,0.6870677,0.9777269,0.5,43
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.2475694,0.2272956,183.0,-1.089196,0.2774997,0.6965849,0.5,43
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.01666667,0.2719193,183.0,-0.06129269,0.951193,0.9999171,0.5,43
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2447917,0.2247881,183.0,1.088988,0.277591,0.6967113,0.5,44
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1666667,0.2774845,183.0,-0.6006342,0.5488268,0.9317465,0.5,44
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.215625,0.2290298,183.0,0.9414715,0.3477044,0.7825362,0.5,44
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1958333,0.273994,183.0,-0.7147359,0.475683,0.8911512,0.5,44
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.1145833,0.2138201,183.0,-0.5358867,0.5926876,0.9501858,0.5,45
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1333333,0.2639452,183.0,0.5051554,0.6140576,0.957774,0.5,45
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.03958333,0.2178548,183.0,0.181696,0.8560224,0.9978637,0.5,45
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.2875,0.260625,183.0,1.103117,0.2714247,0.6880743,0.5,45
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.21875,0.2106651,183.0,-1.038378,0.3004641,0.7271344,0.5,46
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.02222222,0.2600506,183.0,0.08545345,0.9319943,0.9997756,0.5,46
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.2451389,0.2146402,183.0,-1.142092,0.2549079,0.6639815,0.5,46
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.004166667,0.2567794,183.0,-0.01622664,0.9870713,0.9999985,0.5,46
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.04166667,0.214608,183.0,0.1941524,0.8462719,0.9973982,0.5,47
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.3777778,0.2649179,183.0,-1.426019,0.1555666,0.4847745,0.5,47
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1861111,0.2186576,183.0,0.8511533,0.3957966,0.8298103,0.5,47
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.2333333,0.2615854,183.0,-0.8919967,0.3735661,0.8090212,0.5,47
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.07291667,0.2211484,183.0,0.3297182,0.74199,0.987595,0.5,48
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.06666667,0.2729916,183.0,-0.2442078,0.8073435,0.9948653,0.5,48
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1020833,0.2253214,183.0,0.4530565,0.6510448,0.9689643,0.5,48
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.0375,0.2695576,183.0,-0.1391169,0.8895108,0.9990361,0.5,48
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.1666667,0.213235,183.0,-0.7816104,0.4354536,0.8627239,0.5,49
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.06666667,0.263223,183.0,0.2532707,0.8003433,0.994282,0.5,49
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.07083333,0.2172586,183.0,0.3260323,0.7447724,0.9879954,0.5,49
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.3041667,0.2599119,183.0,1.170269,0.2434147,0.6463604,0.5,49
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.2239583,0.207614,183.0,-1.078725,0.2821302,0.7029488,0.5,50
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.03333333,0.2562842,183.0,0.1300639,0.8966587,0.9992116,0.5,50
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.3947917,0.2115315,183.0,-1.866349,0.06359247,0.2462254,0.5,50
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1375,0.2530604,183.0,-0.5433485,0.5875511,0.9482309,0.5,50
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.171875,0.2232968,183.0,0.7697155,0.4424611,0.8680192,0.5,51
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.2,0.2756436,183.0,0.7255747,0.4690264,0.8867692,0.5,51
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.01145833,0.2275103,183.0,-0.05036402,0.9598872,0.999954,0.5,51
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.01666667,0.2721762,183.0,0.06123484,0.951239,0.9999173,0.5,51
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.09895833,0.2179724,183.0,-0.4539947,0.6503706,0.968781,0.5,52
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.3111111,0.269071,183.0,-1.156242,0.2490895,0.655151,0.5,52
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1079861,0.2220855,183.0,0.4862367,0.6273811,0.9620783,0.5,52
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1041667,0.2656863,183.0,-0.3920663,0.6954654,0.9794939,0.5,52
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.125,0.2290959,183.0,0.545623,0.5859896,0.9476263,0.5,53
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1111111,0.2828022,183.0,-0.3928934,0.6948555,0.9793689,0.5,53
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1027778,0.2334189,183.0,0.4403148,0.6602288,0.9713882,0.5,53
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1333333,0.2792448,183.0,-0.4774784,0.6335913,0.9639775,0.5,53
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2447917,0.2177425,183.0,1.124225,0.26239,0.6750713,0.5,54
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.4333333,0.2687872,183.0,1.61218,0.1086461,0.3743117,0.5,54
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.259375,0.2218513,183.0,-1.169139,0.2438682,0.6470694,0.5,54
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.07083333,0.2654061,183.0,-0.2668866,0.789857,0.9933272,0.5,54
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.078125,0.2213903,183.0,0.3528836,0.7245818,0.9848828,0.5,55
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.04444444,0.2732901,183.0,0.1626274,0.8709913,0.9984644,0.5,55
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.2163194,0.2255678,183.0,-0.9589997,0.3388242,0.7728387,0.5,55
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.25,0.2698523,183.0,-0.9264327,0.3554413,0.7907292,0.5,55
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.02083333,0.2357726,183.0,-0.08836198,0.9296856,0.9997519,0.5,56
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.3555556,0.291044,183.0,1.221656,0.2234093,0.613915,0.5,56
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1777778,0.2402215,183.0,0.7400576,0.4602134,0.8807759,0.5,56
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.5541667,0.2873829,183.0,1.928321,0.05536289,0.2198253,0.5,56
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.1927083,0.2108513,183.0,-0.9139535,0.3619439,0.797435,0.5,57
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.2,0.2602806,183.0,0.7684016,0.4432391,0.8685979,0.5,57
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.05520833,0.21483,183.0,-0.2569861,0.7974782,0.9940309,0.5,57
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.3375,0.2570065,183.0,1.313197,0.1907609,0.5557199,0.5,57
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.234375,0.2106833,183.0,1.112452,0.2674032,0.6823382,0.5,58
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1222222,0.2600731,183.0,-0.4699533,0.6389479,0.9655623,0.5,58
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.3274306,0.2146588,183.0,1.525353,0.1288973,0.4244629,0.5,58
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.02916667,0.2568016,183.0,-0.1135766,0.9096979,0.9994742,0.5,58
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.125,0.2103286,183.0,0.5943083,0.55304,0.9336955,0.5,59
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.06666667,0.2596352,183.0,-0.2567705,0.7976444,0.9940457,0.5,59
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.06666667,0.2142974,183.0,0.3110942,0.7560831,0.9895335,0.5,59
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.125,0.2563692,183.0,-0.487578,0.6264324,0.9617823,0.5,59
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.0625,0.2081705,183.0,-0.3002347,0.7643389,0.9905681,0.5,60
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.03333333,0.2569712,183.0,-0.1297162,0.8969334,0.9992179,0.5,60
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.004166667,0.2120986,183.0,0.01964495,0.984348,0.9999973,0.5,60
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.03333333,0.2537387,183.0,0.1313687,0.8956279,0.9991877,0.5,60
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.09895833,0.202322,183.0,0.489113,0.6253474,0.9614418,0.5,61
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1222222,0.2497517,183.0,-0.4893749,0.6251624,0.9613835,0.5,61
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.01631944,0.2061398,183.0,-0.07916689,0.9369864,0.9998215,0.5,61
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.2375,0.2466101,183.0,-0.9630588,0.3367889,0.770571,0.5,61
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.3072917,0.2103843,183.0,-1.460621,0.1458343,0.4634692,0.5,62
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.03333333,0.259704,183.0,0.1283512,0.898012,0.9992422,0.5,62
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.3322917,0.2143542,183.0,-1.550199,0.1228214,0.4098359,0.5,62
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.008333333,0.2564372,183.0,0.03249659,0.9741115,0.9999876,0.5,62
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.3229167,0.2239898,183.0,1.441658,0.151108,0.4751106,0.5,63
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.02222222,0.276499,183.0,-0.08036998,0.9360308,0.9998132,0.5,63
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.1965278,0.2282164,183.0,-0.8611466,0.3902842,0.8248188,0.5,63
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.5416667,0.2730209,183.0,-1.983975,0.04875364,0.1978035,0.5,63
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.02083333,0.2255318,183.0,0.09237428,0.9265017,0.9997167,0.5,64
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.08888889,0.2784025,183.0,-0.319282,0.7498769,0.9887072,0.5,64
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1513889,0.2297875,183.0,0.6588214,0.5108386,0.9123234,0.5,64
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.04166667,0.2749004,183.0,0.15157,0.879693,0.9987551,0.5,64
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.1041667,0.2451707,183.0,-0.4248741,0.6714276,0.9741648,0.5,65
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.3111111,0.3026452,183.0,-1.027973,0.3053194,0.7332767,0.5,65
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1152778,0.2497969,183.0,0.461486,0.6449981,0.9672941,0.5,65
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.09166667,0.2988382,183.0,-0.3067434,0.7593874,0.9899563,0.5,65
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.4375,0.2227542,183.0,1.964049,0.05103892,0.2055049,0.5,66
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.04444444,0.2749737,183.0,-0.1616316,0.8717743,0.9984922,0.5,66
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2986111,0.2269574,183.0,1.315714,0.1899159,0.5541211,0.5,66
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1833333,0.2715148,183.0,-0.6752241,0.5003856,0.9063642,0.5,66
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.08333333,0.2257948,183.0,0.3690667,0.7125047,0.9827821,0.5,67
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.1222222,0.2787271,183.0,0.4385014,0.6615401,0.9717233,0.5,67
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1652778,0.2300554,183.0,0.7184259,0.473411,0.8896694,0.5,67
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.2041667,0.275221,183.0,0.7418281,0.4591425,0.8800325,0.5,67
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2708333,0.2391426,183.0,1.132518,0.2588983,0.6699328,0.5,68
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.07777778,0.295204,183.0,0.2634713,0.7924838,0.9935757,0.5,68
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.3472222,0.2436551,183.0,1.425056,0.1558442,0.4853708,0.5,68
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.1541667,0.2914906,183.0,0.5288907,0.5975222,0.9519786,0.5,68
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2864583,0.2415612,183.0,1.185862,0.2372141,0.6365501,0.5,69
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.2333333,0.2981896,183.0,0.7824999,0.4349322,0.8623238,0.5,69
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.046875,0.2461193,183.0,-0.1904564,0.8491626,0.9975426,0.5,69
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.1,0.2944386,183.0,-0.3396293,0.7345251,0.9864763,0.5,69
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.005208333,0.2156003,183.0,-0.02415736,0.9807534,0.9999949,0.5,70
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.4111111,0.2661427,183.0,-1.544702,0.124146,0.4130545,0.5,70
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.2059028,0.2196686,183.0,0.9373339,0.3498222,0.7848022,0.5,70
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.2,0.2627949,183.0,-0.7610498,0.4476069,0.871813,0.5,70
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,-0.2291667,0.2096064,183.0,-1.093319,0.2756908,0.6940701,0.5,71
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,0.2444444,0.2587437,183.0,0.9447357,0.3460395,0.7807421,0.5,71
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.1569444,0.2135616,183.0,-0.7348908,0.4633467,0.882932,0.5,71
sbmd,CPS,self,self,PLACvsACAC,fixGuess,0.3166667,0.255489,183.0,1.239453,0.2167648,0.6026166,0.5,71
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.4270833,0.227179,183.0,1.879942,0.06170507,0.2402657,0.5,72
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1333333,0.2804358,183.0,-0.4754504,0.635033,0.9644088,0.5,72
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,0.1020833,0.2314658,183.0,0.44103,0.6597119,0.9712553,0.5,72
sbmd,CPS,self,self,PLACvsACAC,fixGuess,-0.4583333,0.2769082,183.0,-1.655182,0.09960161,0.3505562,0.5,72
sbmd,CPS,self,self,PLPLvsPLAC,fixCondition,0.2083333,0.2262795,183.0,0.9206901,0.3584243,0.7938257,0.5,73
sbmd,CPS,self,self,ACPLvsACAC,fixCondition,-0.1111111,0.2793255,183.0,-0.3977836,0.6912533,0.97862,0.5,73
sbmd,CPS,self,self,PLPLvsACPL,fixGuess,-0.01805556,0.2305493,183.0,-0.07831536,0.9376628,0.9998272,0.5,73
