study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id
sbmd,CPS,self,self,with_guess,conditionAC,0.33333333333333337,0.27425736133132805,1.215403414206396,0.225777940147442,0.21429,3
sbmd,CPS,self,self,with_guess,guessAC,0.25333333333333335,0.27275730981944013,0.9287865960440618,0.3542231540971619,0.21429,3
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.5610256410256409,0.45664531706861045,-1.2285807388261192,0.22080665821879247,0.21429,3
sbmd,CPS,self,self,without_guess,intercept,-0.09803921568627451,0.12177871311712601,-0.805060368736045,0.42181829666464776,0.21429,4
sbmd,CPS,self,self,without_guess,conditionAC,0.2156862745098039,0.1806270215959373,1.1940974977281869,0.2339686632598244,0.21429,4
sbmd,CPS,self,self,with_guess,intercept,0.1481481481481481,0.23587386272014121,0.6280820877721514,0.5307331988857302,0.21429,4
sbmd,CPS,self,self,with_guess,conditionAC,-0.10648148148148147,0.27658662075824453,-0.3849842092490566,0.700696182971891,0.21429,4
sbmd,CPS,self,self,with_guess,guessAC,-0.3348148148148148,0.2750738293544975,-1.2171816402909306,0.2251024230644646,0.21429,4
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.8316096866096866,0.46052359185538766,1.805791714728974,0.07259423753842788,0.21429,4
sbmd,CPS,self,self,without_guess,intercept,0.039215686274509755,0.10789082146638951,0.36347564826657985,0.7166646097708991,0.21429,5
sbmd,CPS,self,self,without_guess,conditionAC,0.007843137254902079,0.1600279493861092,0.049011046414013985,0.9609633648694524,0.21429,5
sbmd,CPS,self,self,with_guess,intercept,0.2962962962962962,0.20775209831190816,1.4262012210892447,0.15551396332741618,0.21429,5
sbmd,CPS,self,self,with_guess,conditionAC,-0.15740740740740727,0.24361092901464007,-0.6461426342573805,0.5189964462049061,0.21429,5
sbmd,CPS,self,self,with_guess,guessAC,-0.3496296296296296,0.24227849826198158,-1.4430898001174115,0.1507047144534642,0.21429,5
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.2507977207977208,0.40561824623870846,-0.6183097607747285,0.5371399603478961,0.21429,5
sbmd,CPS,self,self,without_guess,intercept,-0.1568627450980392,0.11027983773777328,-1.4224063828515252,0.1565922039741674,0.21429,6
sbmd,CPS,self,self,without_guess,conditionAC,0.1568627450980392,0.16357143315760586,0.9589861876853361,0.3388173232271522,0.21429,6
sbmd,CPS,self,self,with_guess,intercept,-0.111111111111111,0.2154774863476802,-0.5156506742046798,0.6067208112909548,0.21429,6
sbmd,CPS,self,self,with_guess,conditionAC,0.11111111111111097,0.25266974946307424,0.43974837251876486,0.6606382465189622,0.21429,6
sbmd,CPS,self,self,with_guess,guessAC,-0.06222222222222225,0.25128777146310166,-0.2476134109508738,0.8047111337582656,0.21429,6
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.062222222222222526,0.4207014072370576,0.1479011506780186,0.8825836139994001,0.21429,6
sbmd,CPS,self,self,without_guess,intercept,-0.06862745098039208,0.12193603983061893,-0.5628151535487155,0.5742421728699997,0.21429,7
sbmd,CPS,self,self,without_guess,conditionAC,-0.03725490196078442,0.1808603748228545,-0.20598708809087732,0.8370275019498082,0.21429,7
sbmd,CPS,self,self,with_guess,intercept,0.11111111111111129,0.2366685659211879,0.46947980049075033,0.6392856161878421,0.21429,7
sbmd,CPS,self,self,with_guess,conditionAC,-0.2916666666666668,0.27751849286288743,-1.050981012680728,0.2946531736464674,0.21429,7
sbmd,CPS,self,self,with_guess,guessAC,-0.24444444444444474,0.27600060458169406,-0.8856663369086608,0.37695965262493714,0.21429,7
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.7326923076923078,0.46207518205018266,1.5856560493931382,0.11454381794537558,0.21429,7
sbmd,CPS,self,self,without_guess,intercept,-0.3333333333333333,0.12912399151635576,-2.581498057943097,0.010611218513666362,0.21429,8
sbmd,CPS,self,self,without_guess,conditionAC,0.3098039215686274,0.19152183010627016,1.6175906495709955,0.10745460319005569,0.21429,8
sbmd,CPS,self,self,with_guess,intercept,-0.25925925925925947,0.2521966887681011,-1.0280042157795837,0.3053046888476179,0.21429,8
sbmd,CPS,self,self,with_guess,conditionAC,0.2175925925925928,0.29572683089329643,0.7357891468126683,0.4628010569789859,0.21429,8
sbmd,CPS,self,self,with_guess,guessAC,-0.10074074074074046,0.2941093520492139,-0.3425281788519371,0.7323465392267094,0.21429,8
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.21933048433048402,0.4923925170264481,0.44543829718416095,0.6565295267777413,0.21429,8
sbmd,CPS,self,self,without_guess,intercept,0.24509803921568632,0.10889595454906695,2.2507543115869257,0.025578084734198953,0.21429,9
sbmd,CPS,self,self,without_guess,conditionAC,-0.20980392156862746,0.16151880267552562,-1.2989442596977492,0.19557967470281806,0.21429,9
sbmd,CPS,self,self,with_guess,intercept,0.111111111111111,0.21248633339784664,0.5229094470893487,0.6016697980878345,0.21429,9
sbmd,CPS,self,self,with_guess,conditionAC,-0.06944444444444424,0.24916231172908884,-0.27871167177141276,0.7807807991727829,0.21429,9
sbmd,CPS,self,self,with_guess,guessAC,0.18222222222222242,0.24779951767098082,0.7353614887344957,0.4630607639603711,0.21429,9
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.2238888888888891,0.4148614363120868,-0.5396714885797791,0.5900796624141684,0.21429,9
sbmd,CPS,self,self,without_guess,intercept,-0.13725490196078433,0.11222999309407719,-1.2229787971717143,0.2228933180946866,0.21429,10
sbmd,CPS,self,self,without_guess,conditionAC,-0.0627450980392156,0.16646398099821036,-0.376928976845088,0.7066583831670261,0.21429,10
sbmd,CPS,self,self,with_guess,intercept,0.11111111111111112,0.21819452981130252,0.5092295907106446,0.6112047769664238,0.21429,10
sbmd,CPS,self,self,with_guess,conditionAC,-0.2916666666666666,0.2558557653335491,-1.1399651920543288,0.2557906309299741,0.21429,10
sbmd,CPS,self,self,with_guess,guessAC,-0.33777777777777784,0.25445636140961875,-1.3274487456575312,0.1860139025655506,0.21429,10
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.2106410256410257,0.4260062027776264,0.4944553019829608,0.6215777136850293,0.21429,10
sbmd,CPS,self,self,without_guess,intercept,-0.1372549019607844,0.11650389664307169,-1.178114259828465,0.24026426937277734,0.21429,11
sbmd,CPS,self,self,without_guess,conditionAC,0.031372549019607954,0.1728032044050195,0.18155073644396294,0.8561340734736657,0.21429,11
sbmd,CPS,self,self,with_guess,intercept,-1.3801883203169685e-16,0.22729264017074474,-6.072296574496014e-16,0.9999999999999996,0.21429,11
sbmd,CPS,self,self,with_guess,conditionAC,-0.12499999999999985,0.2665242453871842,-0.4690004836836148,0.6396275359450277,0.21429,11
sbmd,CPS,self,self,with_guess,guessAC,-0.18666666666666665,0.26506649017759903,-0.7042258210066343,0.48218733111257395,0.21429,11
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.3116666666666667,0.4437694869902492,0.7023165760685003,0.48337410567343053,0.21429,11
sbmd,CPS,self,self,without_guess,intercept,0.029411764705882307,0.12517390253610508,0.2349672264743747,0.8144940418273596,0.21429,12
sbmd,CPS,self,self,without_guess,conditionAC,-0.25294117647058817,0.18566290132242447,-1.3623678972425806,0.17473812070472433,0.21429,12
sbmd,CPS,self,self,with_guess,intercept,0.14814814814814808,0.2440882423710527,0.6069450404863806,0.5446396725271989,0.21429,12
sbmd,CPS,self,self,with_guess,conditionAC,-0.4120370370370369,0.2862188347011966,-1.439587431299518,0.15169255072477633,0.21429,12
sbmd,CPS,self,self,with_guess,guessAC,-0.1614814814814814,0.2846533598725897,-0.5672916755795898,0.5712112675263337,0.21429,12
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.42537037037037034,0.47656146726081106,0.8925823835806997,0.3732530660094936,0.21429,12
sbmd,CPS,self,self,without_guess,intercept,-0.1666666666666667,0.11255588832907733,-1.4807458689267932,0.14037538079990844,0.21429,13
sbmd,CPS,self,self,without_guess,conditionAC,0.13137254901960788,0.16694736174796232,0.7869100035131963,0.43234145740553676,0.21429,13
sbmd,CPS,self,self,with_guess,intercept,-0.14814814814814817,0.21985648429141535,-0.6738402491317053,0.5012631030875472,0.21429,13
sbmd,CPS,self,self,with_guess,conditionAC,0.1342592592592593,0.2578045797049567,0.5207791863624445,0.6031501557842193,0.21429,13
sbmd,CPS,self,self,with_guess,guessAC,-0.02518518518518519,0.2563945167346109,-0.09822825193743866,0.9218585568954534,0.21429,13
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.1147720797720799,0.4292510270996405,-0.26737753092303784,0.7894795923800666,0.21429,13
sbmd,CPS,self,self,without_guess,intercept,-3.247501930157573e-17,0.10887830014299221,-2.982689779223738e-16,0.9999999999999998,0.21429,14
sbmd,CPS,self,self,without_guess,conditionAC,0.1647058823529412,0.16149261695960124,1.0198972897574865,0.30910905684550377,0.21429,14
sbmd,CPS,self,self,with_guess,intercept,-0.07407407407407414,0.21267792946616018,-0.34829224762534794,0.7280210537700219,0.21429,14
sbmd,CPS,self,self,with_guess,conditionAC,0.2407407407407408,0.24938697803367332,0.9653300370327874,0.33565347382463284,0.21429,14
sbmd,CPS,self,self,with_guess,guessAC,0.10074074074074083,0.24802295516249637,0.4061750682501902,0.6850885345970528,0.21429,14
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.11356125356125342,0.41523551128820996,-0.27348637212878435,0.784787779762455,0.21429,14
sbmd,CPS,self,self,without_guess,intercept,-0.12745098039215685,0.12570240734711458,-1.01391041812122,0.31194970513227716,0.21429,15
sbmd,CPS,self,self,without_guess,conditionAC,0.24509803921568624,0.18644680063839073,1.314573585475721,0.19028063002370332,0.21429,15
sbmd,CPS,self,self,with_guess,intercept,-1.6237509650787866e-17,0.2449402879453855,-6.629170638685766e-17,1.0,0.21429,15
sbmd,CPS,self,self,with_guess,conditionAC,0.16666666666666663,0.28721794669868117,0.5802794309420913,0.5624400195529817,0.21429,15
sbmd,CPS,self,self,with_guess,guessAC,-0.17333333333333328,0.2856470072238198,-0.6068095549746729,0.544729396411483,0.21429,15
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.14717948717948712,0.4782250135469113,-0.307762001171546,0.7586134289648525,0.21429,15
sbmd,CPS,self,self,without_guess,intercept,0.13725490196078444,0.1155689991468561,1.1876446363126463,0.23649603651849013,0.21429,16
sbmd,CPS,self,self,without_guess,conditionAC,-0.16078431372549046,0.1714165273256148,-0.9379743962498559,0.34948050245425466,0.21429,16
sbmd,CPS,self,self,with_guess,intercept,0.11111111111111131,0.22572182491642837,0.49224797448031127,0.6231340635589613,0.21429,16
sbmd,CPS,self,self,with_guess,conditionAC,-0.11111111111111147,0.26468230123103004,-0.4197904831352031,0.675130942698688,0.21429,16
sbmd,CPS,self,self,with_guess,guessAC,0.03555555555555544,0.2632346205408774,0.135071729860222,0.8927036119679125,0.21429,16
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.18940170940170922,0.44070260423046964,-0.42977215832983773,0.6678670042834967,0.21429,16
sbmd,CPS,self,self,without_guess,intercept,0.049019607843137344,0.12029393085002055,0.40749859528868304,0.6841129731782212,0.21429,17
sbmd,CPS,self,self,without_guess,conditionAC,0.092156862745098,0.17842473359534253,0.5165027341674764,0.6061201812129182,0.21429,17
sbmd,CPS,self,self,with_guess,intercept,0.03703703703703728,0.23324773510915098,0.1587884101841562,0.8740106790541147,0.21429,17
sbmd,CPS,self,self,with_guess,conditionAC,0.19907407407407368,0.27350721317477056,0.727856760204952,0.4676315222399904,0.21429,17
sbmd,CPS,self,self,with_guess,guessAC,0.016296296296296118,0.2720112646006157,0.059910372903943444,0.9522923928150604,0.21429,17
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.6370227920227918,0.4553963017600084,-1.3988317198906453,0.1635559720420315,0.21429,17
sbmd,CPS,self,self,without_guess,intercept,-0.07843137254901958,0.10533529603287914,-0.7445877640533537,0.45746575316687466,0.21429,18
sbmd,CPS,self,self,without_guess,conditionAC,0.07843137254901957,0.15623749261536238,0.502000968116584,0.6162637807114497,0.21429,18
sbmd,CPS,self,self,with_guess,intercept,-0.14814814814814797,0.20571832383390795,-0.7201504726810785,0.47235115889186496,0.21429,18
sbmd,CPS,self,self,with_guess,conditionAC,0.1342592592592591,0.24122611704875538,0.5565701628904607,0.5785011133260964,0.21429,18
sbmd,CPS,self,self,with_guess,guessAC,0.09481481481481463,0.2399067300327449,0.3952153188944443,0.6931442846436446,0.21429,18
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.004002849002848889,0.4016474750950497,-0.009966075354766306,0.9920592101246808,0.21429,18
sbmd,CPS,self,self,without_guess,intercept,-0.2549019607843137,0.11457751480824324,-2.2247119010297722,0.02730943196974832,0.21429,19
sbmd,CPS,self,self,without_guess,conditionAC,0.07843137254901958,0.16994591839521486,0.4615078331368031,0.6449764803422808,0.21429,19
sbmd,CPS,self,self,with_guess,intercept,-0.2592592592592593,0.22389151903771076,-1.1579681998387417,0.2483860484750556,0.21429,19
sbmd,CPS,self,self,with_guess,conditionAC,0.09259259259259262,0.26253607734632145,0.35268521388948065,0.7247303204921941,0.21429,19
sbmd,CPS,self,self,with_guess,guessAC,0.005925925925926039,0.26110013543454647,0.02269598947569896,0.9819175030633469,0.21429,19
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.07002849002849015,0.43712908816666934,-0.16020093817638958,0.8728994845540732,0.21429,19
sbmd,CPS,self,self,without_guess,intercept,-0.12745098039215685,0.11409630170583429,-1.1170474282396454,0.26542267835054434,0.21429,20
sbmd,CPS,self,self,without_guess,conditionAC,0.3862745098039216,0.1692321640188037,2.2825123819902338,0.023596920570308943,0.21429,20
sbmd,CPS,self,self,with_guess,intercept,-0.11111111111111098,0.22242208797328925,-0.4995507061531333,0.6179915480800562,0.21429,20
sbmd,CPS,self,self,with_guess,conditionAC,0.3194444444444443,0.26081301669068724,1.2248025366896904,0.22222386353231585,0.21429,20
sbmd,CPS,self,self,with_guess,guessAC,-0.022222222222222372,0.25938649906465977,-0.08567223931220423,0.9318206301138166,0.21429,20
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.35235042735042743,0.4342601493874109,0.8113809840655897,0.4182009735249924,0.21429,20
sbmd,CPS,self,self,without_guess,intercept,-0.1274509803921569,0.11403617813950603,-1.1176363718208786,0.265171617533371,0.21429,21
sbmd,CPS,self,self,without_guess,conditionAC,0.021568627450980454,0.1691429863584752,0.1275171256895555,0.8986696202621433,0.21429,21
sbmd,CPS,self,self,with_guess,intercept,0.1481481481481481,0.22134995571678606,0.6692937781189414,0.5041516077641611,0.21429,21
sbmd,CPS,self,self,with_guess,conditionAC,-0.28703703703703703,0.25955583018255785,-1.105877825341663,0.27023110552894986,0.21429,21
sbmd,CPS,self,self,with_guess,guessAC,-0.37481481481481477,0.2581361887421434,-1.4520041402998463,0.1482127496143269,0.21429,21
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.5906267806267805,0.4321669026324931,1.3666636131296683,0.17340748241288323,0.21429,21
sbmd,CPS,self,self,without_guess,intercept,-0.09803921568627454,0.11423419293240517,-0.8582300375185077,0.3918759970599277,0.21429,22
sbmd,CPS,self,self,without_guess,conditionAC,-0.18431372549019603,0.16943668975997941,-1.0878029177227855,0.27809727831421144,0.21429,22
sbmd,CPS,self,self,with_guess,intercept,0.037037037037036924,0.2229329730484778,0.16613530304906063,0.8682338799967864,0.21429,22
sbmd,CPS,self,self,with_guess,conditionAC,-0.31481481481481466,0.26141208254271797,-1.2042856311485526,0.23003448193175025,0.21429,22
sbmd,CPS,self,self,with_guess,guessAC,-0.1837037037037036,0.2599822883241036,-0.7066008414953704,0.4807132653378059,0.21429,22
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.1537891737891735,0.43525760890724885,0.3533290875150334,0.7242484290753053,0.21429,22
sbmd,CPS,self,self,without_guess,intercept,0.10784313725490194,0.1140525786190369,0.9455563263950744,0.34560826640026254,0.21429,23
sbmd,CPS,self,self,without_guess,conditionAC,-0.40196078431372545,0.1691673122007721,-2.376113795770829,0.01851762584267,0.21429,23
sbmd,CPS,self,self,with_guess,intercept,0.4074074074074075,0.2211885791470982,1.8419007390814117,0.06710806519287661,0.21429,23
sbmd,CPS,self,self,with_guess,conditionAC,-0.6712962962962963,0.2593665993811253,-2.5882141258669256,0.01042226005230155,0.21429,23
sbmd,CPS,self,self,with_guess,guessAC,-0.40740740740740755,0.25794799293918236,-1.5794168536270177,0.11596740568396569,0.21429,23
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.20975783475783474,0.43185182864906435,0.4857171391724966,0.6277487745248759,0.21429,23
sbmd,CPS,self,self,without_guess,intercept,-0.37254901960784315,0.1179557864065411,-3.1583784989049413,0.0018531391248212117,0.21429,24
sbmd,CPS,self,self,without_guess,conditionAC,0.31372549019607837,0.17495670493847382,1.7931607154261662,0.07458077100350824,0.21429,24
sbmd,CPS,self,self,with_guess,intercept,-0.18518518518518512,0.22988667067327903,-0.8055499026664976,0.42154787814342576,0.21429,24
sbmd,CPS,self,self,with_guess,conditionAC,0.14351851851851846,0.2695660157748216,0.5324058305569377,0.5950907818388789,0.21429,24
sbmd,CPS,self,self,with_guess,guessAC,-0.2548148148148148,0.26809162359240674,-0.9504765997546522,0.34312373070521685,0.21429,24
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.14263532763532785,0.44883411021994085,0.3177907480459377,0.751005996570396,0.21429,24
sbmd,CPS,self,self,without_guess,intercept,-0.2647058823529411,0.11430739419310736,-2.3157371771222013,0.021669226118279594,0.21429,25
sbmd,CPS,self,self,without_guess,conditionAC,0.20588235294117646,0.16954526477575405,1.2143208671352927,0.22617300395526865,0.21429,25
sbmd,CPS,self,self,with_guess,intercept,-0.14814814814814856,0.22241840026982204,-0.6660786516242625,0.5061996023405566,0.21429,25
sbmd,CPS,self,self,with_guess,conditionAC,0.14814814814814856,0.2608086924750722,0.5680337827018874,0.5707083241163059,0.21429,25
sbmd,CPS,self,self,with_guess,guessAC,-0.15851851851851806,0.2593821985003558,-0.6111387729574688,0.5418660826739627,0.21429,25
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.226096866096867,0.4342529494610315,-0.5206570649145498,0.6032350702888306,0.21429,25
sbmd,CPS,self,self,without_guess,intercept,-0.12745098039215697,0.10449591812868136,-1.2196742482821925,0.22414103280553183,0.21429,26
sbmd,CPS,self,self,without_guess,conditionAC,0.06862745098039234,0.15499249398671977,0.44277919023789986,0.6584427372476469,0.21429,26
sbmd,CPS,self,self,with_guess,intercept,-0.25925925925925936,0.20389152675494152,-1.2715548477444316,0.2051450036321493,0.21429,26
sbmd,CPS,self,self,with_guess,conditionAC,0.20370370370370378,0.23908400759645948,0.8520172710486235,0.395318134774458,0.21429,26
sbmd,CPS,self,self,with_guess,guessAC,0.17925925925925934,0.23777633685492547,0.7538986495894704,0.4518790118075964,0.21429,26
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.20062678062678074,0.39808080966338755,-0.5039850597079231,0.6148780796562938,0.21429,26
sbmd,CPS,self,self,without_guess,intercept,-0.15686274509803916,0.10938864616820428,-1.4339947571600358,0.15326182580739234,0.21429,27
sbmd,CPS,self,self,without_guess,conditionAC,0.01568627450980388,0.16224958244361584,0.09667990680503043,0.9230852516395851,0.21429,27
sbmd,CPS,self,self,with_guess,intercept,0.18518518518518512,0.21024544464043954,0.8808047446730067,0.3795788238274065,0.21429,27
sbmd,CPS,self,self,with_guess,conditionAC,-0.4074074074074072,0.24653463674315046,-1.6525361822966091,0.10013995295995115,0.21429,27
sbmd,CPS,self,self,with_guess,guessAC,-0.46518518518518504,0.2451862147617527,-1.8972729997777615,0.05936670039484167,0.21429,27
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.9950997150997144,0.41048629220918165,2.424197187546075,0.016314997402668396,0.21429,27
sbmd,CPS,self,self,without_guess,intercept,-0.24509803921568632,0.11507026132095556,-2.1299859442576174,0.03449437044688846,0.21429,28
sbmd,CPS,self,self,without_guess,conditionAC,0.23333333333333342,0.1706767795836346,1.367106491595103,0.17325077557090646,0.21429,28
sbmd,CPS,self,self,with_guess,intercept,0.33333333333333337,0.21730322440605188,1.5339548423380416,0.12676778213248208,0.21429,28
sbmd,CPS,self,self,with_guess,conditionAC,-0.25,0.2548106171036482,-0.9811208137308838,0.32782846862256554,0.21429,28
sbmd,CPS,self,self,with_guess,guessAC,-0.7866666666666667,0.2534169296212923,-3.104238804574998,0.0022109049616224614,0.21429,28
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.16487179487179496,0.42426600502136563,0.3886047737043937,0.6980202743943914,0.21429,28
sbmd,CPS,self,self,without_guess,intercept,-0.0588235294117647,0.10307168651714606,-0.5707050248176482,0.5688921612237059,0.21429,29
sbmd,CPS,self,self,without_guess,conditionAC,-0.058823529411764726,0.1528800171221714,-0.3847692492391398,0.7008503486789095,0.21429,29
sbmd,CPS,self,self,with_guess,intercept,0.14814814814814814,0.20053622248430789,0.7387600420155558,0.4609991623959706,0.21429,29
sbmd,CPS,self,self,with_guess,conditionAC,-0.24537037037037035,0.23514956458896377,-1.0434651273935902,0.2981093835444051,0.21429,29
sbmd,CPS,self,self,with_guess,guessAC,-0.2814814814814815,0.23386341329599875,-1.2036148686721382,0.2302931174914886,0.21429,29
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.1479344729344728,0.39152986435448206,0.3778370091343437,0.7059895575346122,0.21429,29
sbmd,CPS,self,self,without_guess,intercept,-0.009803921568627423,0.11243950659195658,-0.08719285476950636,0.9306125229019684,0.21429,30
sbmd,CPS,self,self,without_guess,conditionAC,-0.06078431372549029,0.1667747397354102,-0.3644695462989492,0.7159236697720563,0.21429,30
sbmd,CPS,self,self,with_guess,intercept,0.2222222222222224,0.21866731025127367,1.016257171530869,0.3108486431276308,0.21429,30
sbmd,CPS,self,self,with_guess,conditionAC,-0.3194444444444447,0.25641014954019326,-1.24583385258847,0.2144180323326568,0.21429,30
sbmd,CPS,self,self,with_guess,guessAC,-0.3155555555555558,0.25500771341007783,-1.237435336115151,0.217510920123725,0.21429,30
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.489700854700855,0.426929266248346,1.1470304179521733,0.2528664940986442,0.21429,30
sbmd,CPS,self,self,without_guess,intercept,-0.019607843137254995,0.1114327669593179,-0.17596119770061408,0.86051688747207,0.21429,31
sbmd,CPS,self,self,without_guess,conditionAC,-0.1568627450980391,0.16528150354731538,-0.9490641223089659,0.34382613145683816,0.21429,31
sbmd,CPS,self,self,with_guess,intercept,-0.037037037037037084,0.21775784967914774,-0.1700835909778168,0.8651322820745451,0.21429,31
sbmd,CPS,self,self,with_guess,conditionAC,-0.14351851851851838,0.2553437124900839,-0.5620601232704793,0.5747628336196382,0.21429,31
sbmd,CPS,self,self,with_guess,guessAC,0.023703703703703786,0.25394710924081293,0.09334110466768905,0.9257346898341803,0.21429,31
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.0030056980056978855,0.42515362207778684,0.007069675170609173,0.9943669632018415,0.21429,31
sbmd,CPS,self,self,without_guess,intercept,0.04901960784313718,0.1279051059086446,0.3832498123894219,0.7019745763805614,0.21429,32
sbmd,CPS,self,self,without_guess,conditionAC,-0.07254901960784298,0.18971393058630007,-0.38241271678697697,0.7025942226202704,0.21429,32
sbmd,CPS,self,self,with_guess,intercept,0.3703703703703704,0.24839991935316563,1.4910245193912153,0.13767675734651588,0.21429,32
sbmd,CPS,self,self,with_guess,conditionAC,-0.3842592592592592,0.2912747241182392,-1.3192331068976453,0.18873945089512478,0.21429,32
sbmd,CPS,self,self,with_guess,guessAC,-0.4370370370370372,0.2896815960863522,-1.5086807133814581,0.13310492187643763,0.21429,32
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.37400284900284914,0.48497964868975024,0.7711722543683583,0.441599409323403,0.21429,32
sbmd,CPS,self,self,without_guess,intercept,-0.09803921568627445,0.1148058256772859,-0.8539568014767679,0.3942333222729465,0.21429,33
sbmd,CPS,self,self,without_guess,conditionAC,-0.06666666666666676,0.1702845581395312,-0.391501539511528,0.6958771153109484,0.21429,33
sbmd,CPS,self,self,with_guess,intercept,0.3333333333333335,0.22084488626789334,1.5093550000926321,0.13293270186212208,0.21429,33
sbmd,CPS,self,self,with_guess,conditionAC,-0.5416666666666669,0.25896358375683487,-2.091671187155366,0.0378481226778713,0.21429,33
sbmd,CPS,self,self,with_guess,guessAC,-0.5866666666666669,0.25754718161013346,-2.277899773544188,0.02388865556768014,0.21429,33
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.8719230769230772,0.4311807976268,2.0221751101210983,0.044614294343481145,0.21429,33
sbmd,CPS,self,self,without_guess,intercept,-0.23529411764705874,0.1205782176872302,-1.9513816190034585,0.052521640645607194,0.21429,34
sbmd,CPS,self,self,without_guess,conditionAC,0.23529411764705874,0.1788463991177456,1.3156212191454306,0.1899292843874709,0.21429,34
sbmd,CPS,self,self,with_guess,intercept,-0.22222222222222215,0.23548037206332795,-0.9436974312341401,0.3465685129540269,0.21429,34
sbmd,CPS,self,self,with_guess,conditionAC,0.2499999999999999,0.27612521206372953,0.9053863576293064,0.36645120109281437,0.21429,34
sbmd,CPS,self,self,with_guess,guessAC,-0.017777777777777764,0.2746149443363077,-0.06473710970371,0.9484539779955201,0.21429,34
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.1638461538461539,0.45975533492116266,-0.356376840900062,0.721968910362115,0.21429,34
sbmd,CPS,self,self,without_guess,intercept,-0.2058823529411765,0.11479722695610564,-1.793443608353872,0.07453538705293314,0.21429,35
sbmd,CPS,self,self,without_guess,conditionAC,0.20588235294117652,0.1702718041749296,1.2091394340877615,0.22815229725741693,0.21429,35
sbmd,CPS,self,self,with_guess,intercept,-0.33333333333333337,0.22341528938156677,-1.4919898018440432,0.13742369612591482,0.21429,35
sbmd,CPS,self,self,with_guess,conditionAC,0.2777777777777779,0.26197764857520317,1.0603109818280514,0.2904005564923842,0.21429,35
sbmd,CPS,self,self,with_guess,guessAC,0.1733333333333334,0.2605447609913716,0.6652727641645946,0.5067136331010769,0.21429,35
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,0.1899145299145299,0.43619929039566446,0.4353847750239658,0.6637962299242182,0.21429,35
sbmd,CPS,self,self,without_guess,intercept,-0.06862745098039216,0.11596617626010325,-0.5917885127682925,0.554714704587559,0.21429,36
sbmd,CPS,self,self,without_guess,conditionAC,-0.025490196078431428,0.17200563618688933,-0.1481939583115495,0.8823511000912844,0.21429,36
sbmd,CPS,self,self,with_guess,intercept,0.07407407407407382,0.2259786606509413,0.3277923404833901,0.7434433882627354,0.21429,36
sbmd,CPS,self,self,with_guess,conditionAC,-0.12962962962962946,0.2649834678252414,-0.4891989326485876,0.6252866852870885,0.21429,36
sbmd,CPS,self,self,with_guess,guessAC,-0.19407407407407373,0.2635341399034419,-0.7364285862362345,0.4624128928331612,0.21429,36
sbmd,CPS,self,self,with_guess,conditionAC:guessAC,-0.058062678062678244,0.4412040540885027,-0.1316005089360109,0.8954448537429482,0.21429,36
sbmd,CPS,self,self,without_guess,intercept,0.12745098039215688,0.12383857812846226,1.0291702498388455,0.30474335119861484,0.21429,37
sbmd,CPS,self,self,without_guess,conditionAC,-0.43333333333333346,0.18368229515207593,-2.3591458990348753,0.019359687473231937,0.21429,37
sbmd,CPS,self,self,with_guess,intercept,0.6666666666666669,0.23611838003172267,2.82344248921706,0.005277337814312684,0.21429,37
sbmd,CPS,self,self,with_guess,conditionAC,-1.055555555555556,0.2768733427211924,-3.8124130881696536,0.00018791395706060275,0.21429,37
