study,scale,guesser,respondent,strata,est,se,df,lower_CI,upper_CI,cgr,cgr_trial_id
sbmd,energy,self,self,PLPL,46.95556,1.974569,229.0,43.06491,50.8462,0.57143,50
sbmd,energy,self,self,ACPL,49.77358,2.573094,229.0,44.70362,54.84355,0.57143,50
sbmd,energy,self,self,PLAC,61.04255,2.732402,229.0,55.65869,66.42642,0.57143,50
sbmd,energy,self,self,ACAC,72.34884,2.856665,229.0,66.72013,77.97755,0.57143,50
sbmd,energy,self,self,PLPL,49.33333,2.025078,229.0,45.34316,53.3235,0.57143,51
sbmd,energy,self,self,ACPL,58.60377,2.638914,229.0,53.40412,63.80343,0.57143,51
sbmd,energy,self,self,PLAC,65.87234,2.802297,229.0,60.35076,71.39392,0.57143,51
sbmd,energy,self,self,ACAC,67.81395,2.929739,229.0,62.04126,73.58664,0.57143,51
sbmd,energy,self,self,PLPL,46.51111,2.096902,229.0,42.37942,50.6428,0.57143,52
sbmd,energy,self,self,ACPL,56.0,2.732508,229.0,50.61593,61.38407,0.57143,52
sbmd,energy,self,self,PLAC,67.38298,2.901686,229.0,61.66556,73.10039,0.57143,52
sbmd,energy,self,self,ACAC,71.81395,3.033647,229.0,65.83652,77.79138,0.57143,52
sbmd,energy,self,self,PLPL,49.85556,1.856885,229.0,46.19679,53.51432,0.57143,53
sbmd,energy,self,self,ACPL,57.01887,2.419738,229.0,52.25107,61.78666,0.57143,53
sbmd,energy,self,self,PLAC,66.48936,2.569551,229.0,61.42638,71.55235,0.57143,53
sbmd,energy,self,self,ACAC,69.16279,2.686408,229.0,63.86955,74.45603,0.57143,53
sbmd,energy,self,self,PLPL,50.26667,1.933128,229.0,46.45767,54.07566,0.57143,54
sbmd,energy,self,self,ACPL,55.81132,2.519092,229.0,50.84776,60.77488,0.57143,54
sbmd,energy,self,self,PLAC,63.53191,2.675057,229.0,58.26104,68.80279,0.57143,54
sbmd,energy,self,self,ACAC,70.16279,2.796712,229.0,64.65221,75.67337,0.57143,54
sbmd,energy,self,self,PLPL,46.87778,1.85979,229.0,43.21329,50.54227,0.57143,55
sbmd,energy,self,self,ACPL,55.39623,2.423523,229.0,50.62097,60.17148,0.57143,55
sbmd,energy,self,self,PLAC,61.95745,2.573571,229.0,56.88654,67.02835,0.57143,55
sbmd,energy,self,self,ACAC,74.0,2.690611,229.0,68.69848,79.30152,0.57143,55
sbmd,energy,self,self,PLPL,45.1,1.990838,229.0,41.1773,49.0227,0.57143,56
sbmd,energy,self,self,ACPL,56.43396,2.594295,229.0,51.32222,61.5457,0.57143,56
sbmd,energy,self,self,PLAC,65.80851,2.754916,229.0,60.38029,71.23673,0.57143,56
sbmd,energy,self,self,ACAC,73.37209,2.880202,229.0,67.69701,79.04718,0.57143,56
sbmd,energy,self,self,PLPL,45.58889,1.979661,229.0,41.68821,49.48957,0.57143,57
sbmd,energy,self,self,ACPL,58.54717,2.579729,229.0,53.46413,63.63021,0.57143,57
sbmd,energy,self,self,PLAC,62.65957,2.739448,229.0,57.26183,68.05732,0.57143,57
sbmd,energy,self,self,ACAC,74.39535,2.864031,229.0,68.75213,80.03857,0.57143,57
sbmd,energy,self,self,PLPL,51.4,1.991744,229.0,47.47551,55.32449,0.57143,58
sbmd,energy,self,self,ACPL,54.37736,2.595475,229.0,49.26329,59.49142,0.57143,58
sbmd,energy,self,self,PLAC,62.95745,2.756169,229.0,57.52675,68.38814,0.57143,58
sbmd,energy,self,self,ACAC,75.93023,2.881512,229.0,70.25257,81.6079,0.57143,58
sbmd,energy,self,self,PLPL,46.64444,1.821669,229.0,43.05507,50.23382,0.57143,59
sbmd,energy,self,self,ACPL,58.39623,2.373847,229.0,53.71885,63.0736,0.57143,59
sbmd,energy,self,self,PLAC,67.04255,2.52082,229.0,62.07559,72.00952,0.57143,59
sbmd,energy,self,self,ACAC,67.55814,2.63546,229.0,62.36529,72.75099,0.57143,59
sbmd,energy,self,self,PLPL,45.57778,1.960474,229.0,41.7149,49.44065,0.57143,60
sbmd,energy,self,self,ACPL,56.20755,2.554726,229.0,51.17377,61.24132,0.57143,60
sbmd,energy,self,self,PLAC,63.29787,2.712897,229.0,57.95244,68.6433,0.57143,60
sbmd,energy,self,self,ACAC,74.13953,2.836273,229.0,68.55101,79.72806,0.57143,60
sbmd,energy,self,self,PLPL,49.06667,1.823035,229.0,45.4746,52.65873,0.57143,61
sbmd,energy,self,self,ACPL,57.03774,2.375627,229.0,52.35685,61.71862,0.57143,61
sbmd,energy,self,self,PLAC,67.17021,2.52271,229.0,62.19952,72.1409,0.57143,61
sbmd,energy,self,self,ACAC,67.60465,2.637437,229.0,62.40791,72.8014,0.57143,61
sbmd,energy,self,self,PLPL,51.27778,1.925615,229.0,47.48359,55.07197,0.57143,62
sbmd,energy,self,self,ACPL,57.73585,2.509301,229.0,52.79158,62.68012,0.57143,62
sbmd,energy,self,self,PLAC,65.61702,2.66466,229.0,60.36664,70.86741,0.57143,62
sbmd,energy,self,self,ACAC,65.39535,2.785842,229.0,59.90619,70.88451,0.57143,62
sbmd,energy,self,self,PLPL,48.97778,1.880475,229.0,45.27253,52.68302,0.57143,63
sbmd,energy,self,self,ACPL,53.60377,2.450479,229.0,48.77541,58.43214,0.57143,63
sbmd,energy,self,self,PLAC,64.23404,2.602196,229.0,59.10673,69.36135,0.57143,63
sbmd,energy,self,self,ACAC,75.65116,2.720537,229.0,70.29068,81.01165,0.57143,63
sbmd,energy,self,self,PLPL,49.74444,1.934401,229.0,45.93294,53.55594,0.57143,64
sbmd,energy,self,self,ACPL,58.60377,2.520751,229.0,53.63694,63.5706,0.57143,64
sbmd,energy,self,self,PLAC,64.23404,2.676818,229.0,58.9597,69.50838,0.57143,64
sbmd,energy,self,self,ACAC,72.18605,2.798554,229.0,66.67184,77.70025,0.57143,64
sbmd,energy,self,self,PLPL,48.91111,2.011009,229.0,44.94867,52.87356,0.57143,65
sbmd,energy,self,self,ACPL,56.37736,2.620579,229.0,51.21383,61.54089,0.57143,65
sbmd,energy,self,self,PLAC,63.44681,2.782827,229.0,57.96359,68.93003,0.57143,65
sbmd,energy,self,self,ACAC,70.46512,2.909384,229.0,64.73253,76.1977,0.57143,65
sbmd,energy,self,self,PLPL,42.84444,1.95392,229.0,38.99448,46.6944,0.57143,66
sbmd,energy,self,self,ACPL,51.32075,2.546186,229.0,46.30381,56.3377,0.57143,66
sbmd,energy,self,self,PLAC,63.89362,2.703829,229.0,58.56605,69.22118,0.57143,66
sbmd,energy,self,self,ACAC,68.7907,2.826792,229.0,63.22085,74.36054,0.57143,66
sbmd,energy,self,self,PLPL,45.81111,1.946297,229.0,41.97617,49.64605,0.57143,67
sbmd,energy,self,self,ACPL,55.0,2.536252,229.0,50.00263,59.99737,0.57143,67
sbmd,energy,self,self,PLAC,61.55319,2.693279,229.0,56.24642,66.85997,0.57143,67
sbmd,energy,self,self,ACAC,70.48837,2.815763,229.0,64.94026,76.03649,0.57143,67
sbmd,energy,self,self,PLPL,50.14444,1.776928,229.0,46.64323,53.64566,0.57143,68
sbmd,energy,self,self,ACPL,57.07547,2.315545,229.0,52.51297,61.63797,0.57143,68
sbmd,energy,self,self,PLAC,61.48936,2.458908,229.0,56.64439,66.33434,0.57143,68
sbmd,energy,self,self,ACAC,71.97674,2.570733,229.0,66.91143,77.04206,0.57143,68
sbmd,energy,self,self,PLPL,46.02222,1.963494,229.0,42.1534,49.89105,0.57143,69
sbmd,energy,self,self,ACPL,58.86792,2.558662,229.0,53.8264,63.90945,0.57143,69
sbmd,energy,self,self,PLAC,64.29787,2.717077,229.0,58.94421,69.65154,0.57143,69
sbmd,energy,self,self,ACAC,67.62791,2.840643,229.0,62.03077,73.22504,0.57143,69
sbmd,energy,self,self,PLPL,46.42222,1.735373,229.0,43.00288,49.84156,0.57143,70
sbmd,energy,self,self,ACPL,55.0,2.261393,229.0,50.5442,59.4558,0.57143,70
sbmd,energy,self,self,PLAC,60.74468,2.401403,229.0,56.01301,65.47635,0.57143,70
sbmd,energy,self,self,ACAC,69.18605,2.510613,229.0,64.23919,74.1329,0.57143,70
sbmd,energy,self,self,PLPL,47.48889,1.893332,229.0,43.75831,51.21947,0.57143,71
sbmd,energy,self,self,ACPL,54.84906,2.467233,229.0,49.98768,59.71044,0.57143,71
sbmd,energy,self,self,PLAC,64.42553,2.619987,229.0,59.26317,69.5879,0.57143,71
sbmd,energy,self,self,ACAC,71.37209,2.739138,229.0,65.97496,76.76923,0.57143,71
sbmd,energy,self,self,PLPL,49.95556,2.085376,229.0,45.84658,54.06453,0.57143,72
sbmd,energy,self,self,ACPL,56.69811,2.717488,229.0,51.34364,62.05259,0.57143,72
sbmd,energy,self,self,PLAC,62.82979,2.885736,229.0,57.1438,68.51578,0.57143,72
sbmd,energy,self,self,ACAC,77.02326,3.016973,229.0,71.07868,82.96783,0.57143,72
sbmd,energy,self,self,PLPL,48.3,2.011462,229.0,44.33666,52.26334,0.57143,73
sbmd,energy,self,self,ACPL,59.64151,2.62117,229.0,54.47682,64.8062,0.57143,73
sbmd,energy,self,self,PLAC,61.85106,2.783455,229.0,56.36661,67.33552,0.57143,73
sbmd,energy,self,self,ACAC,68.44186,2.91004,229.0,62.70798,74.17574,0.57143,73
sbmd,energy,self,self,PLPL,45.14444,1.824433,229.0,41.54962,48.73927,0.57143,74
sbmd,energy,self,self,ACPL,53.88679,2.37745,229.0,49.20232,58.57127,0.57143,74
sbmd,energy,self,self,PLAC,61.89362,2.524645,229.0,56.91911,66.86812,0.57143,74
sbmd,energy,self,self,ACAC,65.27907,2.63946,229.0,60.07834,70.4798,0.57143,74
sbmd,energy,self,self,PLPL,48.85556,1.730365,229.0,45.44608,52.26503,0.57143,75
sbmd,energy,self,self,ACPL,53.45283,2.254867,229.0,49.00989,57.89577,0.57143,75
sbmd,energy,self,self,PLAC,64.48936,2.394473,229.0,59.77135,69.20738,0.57143,75
sbmd,energy,self,self,ACAC,69.76744,2.503368,229.0,64.83486,74.70002,0.57143,75
sbmd,energy,self,self,PLPL,50.23333,1.965686,229.0,46.36019,54.10648,0.57143,76
sbmd,energy,self,self,ACPL,53.24528,2.561518,229.0,48.19813,58.29244,0.57143,76
sbmd,energy,self,self,PLAC,64.02128,2.72011,229.0,58.66163,69.38092,0.57143,76
sbmd,energy,self,self,ACAC,70.81395,2.843814,229.0,65.21057,76.41734,0.57143,76
sbmd,energy,self,self,PLPL,45.84444,1.91269,229.0,42.07572,49.61316,0.57143,77
sbmd,energy,self,self,ACPL,54.79245,2.492458,229.0,49.88137,59.70354,0.57143,77
sbmd,energy,self,self,PLAC,60.76596,2.646774,229.0,55.55081,65.9811,0.57143,77
sbmd,energy,self,self,ACAC,75.60465,2.767143,229.0,70.15234,81.05697,0.57143,77
sbmd,energy,self,self,PLPL,45.83333,1.873524,229.0,42.14178,49.52488,0.57143,78
sbmd,energy,self,self,ACPL,54.71698,2.44142,229.0,49.90646,59.5275,0.57143,78
sbmd,energy,self,self,PLAC,69.25532,2.592576,229.0,64.14697,74.36367,0.57143,78
sbmd,energy,self,self,ACAC,68.93023,2.71048,229.0,63.58956,74.2709,0.57143,78
sbmd,energy,self,self,PLPL,44.35556,1.833783,229.0,40.74231,47.9688,0.57143,79
sbmd,energy,self,self,ACPL,57.92453,2.389633,229.0,53.21605,62.63301,0.57143,79
sbmd,energy,self,self,PLAC,65.10638,2.537583,229.0,60.10639,70.10638,0.57143,79
sbmd,energy,self,self,ACAC,68.23256,2.652986,229.0,63.00518,73.45994,0.57143,79
sbmd,energy,self,self,PLPL,48.47778,2.013722,229.0,44.50999,52.44557,0.57143,80
sbmd,energy,self,self,ACPL,56.09434,2.624115,229.0,50.92384,61.26484,0.57143,80
sbmd,energy,self,self,PLAC,62.14894,2.786582,229.0,56.65832,67.63955,0.57143,80
sbmd,energy,self,self,ACAC,70.25581,2.913309,229.0,64.5155,75.99613,0.57143,80
sbmd,energy,self,self,PLPL,47.1,1.701026,229.0,43.74834,50.45166,0.57143,81
sbmd,energy,self,self,ACPL,56.49057,2.216636,229.0,52.12296,60.85818,0.57143,81
sbmd,energy,self,self,PLAC,64.70213,2.353875,229.0,60.06411,69.34015,0.57143,81
sbmd,energy,self,self,ACAC,62.23256,2.460923,229.0,57.38361,67.08151,0.57143,81
sbmd,energy,self,self,PLPL,46.12222,1.843509,229.0,42.48981,49.75463,0.57143,82
sbmd,energy,self,self,ACPL,53.71698,2.402307,229.0,48.98353,58.45043,0.57143,82
sbmd,energy,self,self,PLAC,63.31915,2.551042,229.0,58.29263,68.34566,0.57143,82
sbmd,energy,self,self,ACAC,72.97674,2.667057,229.0,67.72164,78.23185,0.57143,82
sbmd,energy,self,self,PLPL,45.83333,1.884379,229.0,42.1204,49.54627,0.57143,83
sbmd,energy,self,self,ACPL,55.56604,2.455566,229.0,50.72765,60.40443,0.57143,83
sbmd,energy,self,self,PLAC,62.7234,2.607597,229.0,57.58545,67.86136,0.57143,83
sbmd,energy,self,self,ACAC,70.06977,2.726185,229.0,64.69816,75.44138,0.57143,83
sbmd,energy,self,self,PLPL,49.7,1.771135,229.0,46.2102,53.1898,0.57143,84
sbmd,energy,self,self,ACPL,52.03774,2.307996,229.0,47.49011,56.58536,0.57143,84
sbmd,energy,self,self,PLAC,62.61702,2.450891,229.0,57.78784,67.4462,0.57143,84
sbmd,energy,self,self,ACAC,76.0,2.562352,229.0,70.9512,81.0488,0.57143,84
sbmd,energy,self,self,PLPL,45.82222,1.996541,229.0,41.88828,49.75616,0.57143,85
sbmd,energy,self,self,ACPL,56.0,2.601726,229.0,50.87362,61.12638,0.57143,85
sbmd,energy,self,self,PLAC,62.04255,2.762808,229.0,56.59878,67.48633,0.57143,85
sbmd,energy,self,self,ACAC,70.37209,2.888453,229.0,64.68075,76.06344,0.57143,85
sbmd,energy,self,self,PLPL,50.53333,1.844735,229.0,46.89851,54.16816,0.57143,86
sbmd,energy,self,self,ACPL,50.98113,2.403905,229.0,46.24453,55.71773,0.57143,86
sbmd,energy,self,self,PLAC,62.12766,2.552738,229.0,57.0978,67.15752,0.57143,86
sbmd,energy,self,self,ACAC,65.74419,2.668831,229.0,60.48558,71.00279,0.57143,86
sbmd,energy,self,self,PLPL,49.25556,1.927222,229.0,45.4582,53.05291,0.57143,87
sbmd,energy,self,self,ACPL,52.9434,2.511395,229.0,47.995,57.89179,0.57143,87
sbmd,energy,self,self,PLAC,59.53191,2.666883,229.0,54.27715,64.78668,0.57143,87
sbmd,energy,self,self,ACAC,65.76744,2.788167,229.0,60.2737,71.26118,0.57143,87
sbmd,energy,self,self,PLPL,43.65556,1.884206,229.0,39.94296,47.36815,0.57143,88
sbmd,energy,self,self,ACPL,64.0,2.455341,229.0,59.16205,68.83795,0.57143,88
sbmd,energy,self,self,PLAC,64.42553,2.607359,229.0,59.28805,69.56301,0.57143,88
sbmd,energy,self,self,ACAC,69.18605,2.725935,229.0,63.81493,74.55717,0.57143,88
sbmd,energy,self,self,PLPL,45.2,2.068995,229.0,41.1233,49.2767,0.57143,89
sbmd,energy,self,self,ACPL,56.13208,2.696142,229.0,50.81966,61.44449,0.57143,89
sbmd,energy,self,self,PLAC,61.17021,2.863069,229.0,55.52889,66.81154,0.57143,89
sbmd,energy,self,self,ACAC,68.02326,2.993275,229.0,62.12538,73.92114,0.57143,89
sbmd,energy,self,self,PLPL,45.76667,1.990681,229.0,41.84427,49.68906,0.57143,90
sbmd,energy,self,self,ACPL,52.81132,2.594089,229.0,47.69999,57.92266,0.57143,90
sbmd,energy,self,self,PLAC,66.08511,2.754698,229.0,60.65731,71.5129,0.57143,90
sbmd,energy,self,self,ACAC,69.09302,2.879974,229.0,63.41839,74.76766,0.57143,90
sbmd,energy,self,self,PLPL,49.46667,1.846347,229.0,45.82867,53.10467,0.57143,91
sbmd,energy,self,self,ACPL,56.41509,2.406006,229.0,51.67435,61.15583,0.57143,91
sbmd,energy,self,self,PLAC,66.04255,2.55497,229.0,61.0083,71.07681,0.57143,91
sbmd,energy,self,self,ACAC,70.60465,2.671163,229.0,65.34145,75.86785,0.57143,91
sbmd,energy,self,self,PLPL,47.73333,1.929566,229.0,43.93136,51.53531,0.57143,92
sbmd,energy,self,self,ACPL,56.73585,2.51445,229.0,51.78143,61.69026,0.57143,92
sbmd,energy,self,self,PLAC,61.61702,2.670127,229.0,56.35586,66.87818,0.57143,92
sbmd,energy,self,self,ACAC,71.27907,2.791558,229.0,65.77865,76.77949,0.57143,92
sbmd,energy,self,self,PLPL,45.71111,1.954694,229.0,41.85963,49.5626,0.57143,93
sbmd,energy,self,self,ACPL,57.84906,2.547194,229.0,52.83012,62.86799,0.57143,93
sbmd,energy,self,self,PLAC,62.68085,2.704899,229.0,57.35118,68.01052,0.57143,93
sbmd,energy,self,self,ACAC,74.34884,2.827911,229.0,68.77679,79.92089,0.57143,93
sbmd,energy,self,self,PLPL,47.95556,1.928307,229.0,44.15606,51.75505,0.57143,94
sbmd,energy,self,self,ACPL,53.37736,2.512809,229.0,48.42618,58.32854,0.57143,94
sbmd,energy,self,self,PLAC,65.19149,2.668385,229.0,59.93376,70.44921,0.57143,94
sbmd,energy,self,self,ACAC,69.0,2.789736,229.0,63.50317,74.49683,0.57143,94
sbmd,energy,self,self,PLPL,49.21111,2.084233,229.0,45.10439,53.31784,0.57143,95
sbmd,energy,self,self,ACPL,59.24528,2.715999,229.0,53.89374,64.59683,0.57143,95
sbmd,energy,self,self,PLAC,62.61702,2.884155,229.0,56.93415,68.2999,0.57143,95
sbmd,energy,self,self,ACAC,73.81395,3.01532,229.0,67.87264,79.75527,0.57143,95
sbmd,energy,self,self,PLPL,48.84314,1.860064,229.0,45.17811,52.50816,0.64286,0
sbmd,energy,self,self,ACPL,59.75,2.832055,229.0,54.16978,65.33022,0.64286,0
sbmd,energy,self,self,PLAC,61.94872,3.008123,229.0,56.02158,67.87586,0.64286,0
sbmd,energy,self,self,ACAC,73.875,2.711486,229.0,68.53235,79.21765,0.64286,0
sbmd,energy,self,self,PLPL,49.81373,1.878538,229.0,46.1123,53.51515,0.64286,1
sbmd,energy,self,self,ACPL,50.40909,2.860183,229.0,44.77345,56.04473,0.64286,1
sbmd,energy,self,self,PLAC,62.41026,3.038001,229.0,56.42425,68.39626,0.64286,1
sbmd,energy,self,self,ACAC,72.33333,2.738417,229.0,66.93762,77.72905,0.64286,1
sbmd,energy,self,self,PLPL,46.40196,1.685981,229.0,43.07994,49.72398,0.64286,2
sbmd,energy,self,self,ACPL,55.90909,2.567003,229.0,50.85113,60.96705,0.64286,2
sbmd,energy,self,self,PLAC,64.46154,2.726593,229.0,59.08912,69.83396,0.64286,2
sbmd,energy,self,self,ACAC,69.47917,2.457718,229.0,64.63654,74.3218,0.64286,2
sbmd,energy,self,self,PLPL,46.92157,1.915281,229.0,43.14774,50.69539,0.64286,3
sbmd,energy,self,self,ACPL,51.38636,2.916125,229.0,45.6405,57.13223,0.64286,3
sbmd,energy,self,self,PLAC,64.79487,3.097421,229.0,58.69178,70.89796,0.64286,3
sbmd,energy,self,self,ACAC,67.85417,2.791977,229.0,62.35292,73.35542,0.64286,3
sbmd,energy,self,self,PLPL,46.69608,1.893093,229.0,42.96597,50.42619,0.64286,4
sbmd,energy,self,self,ACPL,51.93182,2.882343,229.0,46.25251,57.61112,0.64286,4
sbmd,energy,self,self,PLAC,62.48718,3.061539,229.0,56.45479,68.51957,0.64286,4
sbmd,energy,self,self,ACAC,69.6875,2.759634,229.0,64.24998,75.12502,0.64286,4
sbmd,energy,self,self,PLPL,45.58824,1.924756,229.0,41.79574,49.38073,0.64286,5
sbmd,energy,self,self,ACPL,60.02273,2.930552,229.0,54.24843,65.79702,0.64286,5
sbmd,energy,self,self,PLAC,60.12821,3.112744,229.0,53.99492,66.26149,0.64286,5
sbmd,energy,self,self,ACAC,74.0,2.80579,229.0,68.47154,79.52846,0.64286,5
sbmd,energy,self,self,PLPL,45.7451,1.923294,229.0,41.95548,49.53471,0.64286,6
sbmd,energy,self,self,ACPL,53.86364,2.928326,229.0,48.09373,59.63354,0.64286,6
sbmd,energy,self,self,PLAC,66.74359,3.11038,229.0,60.61497,72.87221,0.64286,6
sbmd,energy,self,self,ACAC,74.16667,2.803659,229.0,68.6424,79.69093,0.64286,6
sbmd,energy,self,self,PLPL,47.90196,1.801777,229.0,44.35178,51.45214,0.64286,7
sbmd,energy,self,self,ACPL,59.77273,2.74331,229.0,54.36737,65.17808,0.64286,7
sbmd,energy,self,self,PLAC,64.74359,2.913861,229.0,59.00218,70.485,0.64286,7
sbmd,energy,self,self,ACAC,69.875,2.626519,229.0,64.69977,75.05023,0.64286,7
sbmd,energy,self,self,PLPL,44.89216,1.687425,229.0,41.56729,48.21702,0.64286,8
sbmd,energy,self,self,ACPL,54.81818,2.569201,229.0,49.75589,59.88048,0.64286,8
sbmd,energy,self,self,PLAC,64.07692,2.728928,229.0,58.6999,69.45394,0.64286,8
sbmd,energy,self,self,ACAC,72.89583,2.459823,229.0,68.04905,77.74261,0.64286,8
sbmd,energy,self,self,PLPL,42.64706,1.832975,229.0,39.03541,46.25871,0.64286,9
sbmd,energy,self,self,ACPL,50.22727,2.79081,229.0,44.72832,55.72622,0.64286,9
sbmd,energy,self,self,PLAC,65.30769,2.964315,229.0,59.46687,71.14851,0.64286,9
sbmd,energy,self,self,ACAC,73.9375,2.671997,229.0,68.67266,79.20234,0.64286,9
sbmd,energy,self,self,PLPL,47.33333,1.868413,229.0,43.65185,51.01481,0.64286,10
sbmd,energy,self,self,ACPL,56.40909,2.844767,229.0,50.80383,62.01436,0.64286,10
sbmd,energy,self,self,PLAC,68.23077,3.021626,229.0,62.27703,74.18451,0.64286,10
sbmd,energy,self,self,ACAC,65.4375,2.723657,229.0,60.07087,70.80413,0.64286,10
sbmd,energy,self,self,PLPL,47.67647,1.824587,229.0,44.08135,51.2716,0.64286,11
sbmd,energy,self,self,ACPL,54.59091,2.778039,229.0,49.11712,60.06469,0.64286,11
sbmd,energy,self,self,PLAC,60.66667,2.95075,229.0,54.85258,66.48076,0.64286,11
sbmd,energy,self,self,ACAC,69.45833,2.65977,229.0,64.21758,74.69908,0.64286,11
sbmd,energy,self,self,PLPL,46.33333,1.972987,229.0,42.44581,50.22086,0.64286,12
sbmd,energy,self,self,ACPL,53.27273,3.003986,229.0,47.35374,59.19171,0.64286,12
sbmd,energy,self,self,PLAC,61.74359,3.190744,229.0,55.45662,68.03056,0.64286,12
sbmd,energy,self,self,ACAC,72.6875,2.876098,229.0,67.0205,78.3545,0.64286,12
sbmd,energy,self,self,PLPL,48.87255,1.880732,229.0,45.1668,52.5783,0.64286,13
sbmd,energy,self,self,ACPL,55.27273,2.863523,229.0,49.63051,60.91495,0.64286,13
sbmd,energy,self,self,PLAC,63.58974,3.041548,229.0,57.59675,69.58274,0.64286,13
sbmd,energy,self,self,ACAC,67.8125,2.741614,229.0,62.41049,73.21451,0.64286,13
sbmd,energy,self,self,PLPL,46.31373,1.919023,229.0,42.53253,50.09493,0.64286,14
sbmd,energy,self,self,ACPL,53.79545,2.921824,229.0,48.03836,59.55255,0.64286,14
sbmd,energy,self,self,PLAC,65.17949,3.103473,229.0,59.06447,71.2945,0.64286,14
sbmd,energy,self,self,ACAC,69.10417,2.797433,229.0,63.59217,74.61617,0.64286,14
sbmd,energy,self,self,PLPL,48.96078,1.696047,229.0,45.61893,52.30264,0.64286,15
sbmd,energy,self,self,ACPL,58.97727,2.582329,229.0,53.88911,64.06544,0.64286,15
sbmd,energy,self,self,PLAC,63.69231,2.742873,229.0,58.28781,69.0968,0.64286,15
sbmd,energy,self,self,ACAC,68.04167,2.472392,229.0,63.17012,72.91321,0.64286,15
sbmd,energy,self,self,PLPL,46.5,1.810756,229.0,42.93213,50.06787,0.64286,16
sbmd,energy,self,self,ACPL,49.06818,2.75698,229.0,43.63589,54.50047,0.64286,16
sbmd,energy,self,self,PLAC,66.02564,2.928382,229.0,60.25562,71.79566,0.64286,16
sbmd,energy,self,self,ACAC,72.4375,2.639608,229.0,67.23648,77.63852,0.64286,16
sbmd,energy,self,self,PLPL,47.79412,1.872339,229.0,44.1049,51.48333,0.64286,17
sbmd,energy,self,self,ACPL,57.45455,2.850744,229.0,51.83751,63.07159,0.64286,17
sbmd,energy,self,self,PLAC,64.07692,3.027974,229.0,58.11067,70.04317,0.64286,17
sbmd,energy,self,self,ACAC,73.83333,2.729379,229.0,68.45543,79.21124,0.64286,17
sbmd,energy,self,self,PLPL,47.2549,1.810689,229.0,43.68716,50.82264,0.64286,18
sbmd,energy,self,self,ACPL,55.38636,2.756878,229.0,49.95427,60.81845,0.64286,18
sbmd,energy,self,self,PLAC,70.23077,2.928273,229.0,64.46097,76.00057,0.64286,18
sbmd,energy,self,self,ACAC,74.16667,2.63951,229.0,68.96584,79.3675,0.64286,18
sbmd,energy,self,self,PLPL,46.97059,1.774741,229.0,43.47368,50.4675,0.64286,19
sbmd,energy,self,self,ACPL,56.09091,2.702145,229.0,50.76666,61.41516,0.64286,19
sbmd,energy,self,self,PLAC,64.79487,2.870138,229.0,59.13962,70.45013,0.64286,19
sbmd,energy,self,self,ACAC,71.70833,2.587107,229.0,66.61076,76.80591,0.64286,19
sbmd,energy,self,self,PLPL,51.95098,1.76672,229.0,48.46988,55.43209,0.64286,20
sbmd,energy,self,self,ACPL,55.40909,2.689933,229.0,50.10891,60.70927,0.64286,20
sbmd,energy,self,self,PLAC,64.0,2.857166,229.0,58.3703,69.6297,0.64286,20
sbmd,energy,self,self,ACAC,69.54167,2.575415,229.0,64.46713,74.61621,0.64286,20
sbmd,energy,self,self,PLPL,48.4902,1.908,229.0,44.73072,52.24968,0.64286,21
sbmd,energy,self,self,ACPL,58.45455,2.90504,229.0,52.73052,64.17857,0.64286,21
sbmd,energy,self,self,PLAC,63.84615,3.085646,229.0,57.76627,69.92604,0.64286,21
sbmd,energy,self,self,ACAC,69.89583,2.781364,229.0,64.4155,75.37617,0.64286,21
sbmd,energy,self,self,PLPL,44.32353,1.786993,229.0,40.80248,47.84458,0.64286,22
sbmd,energy,self,self,ACPL,56.75,2.7208,229.0,51.389,62.111,0.64286,22
sbmd,energy,self,self,PLAC,67.15385,2.889952,229.0,61.45955,72.84814,0.64286,22
sbmd,energy,self,self,ACAC,70.89583,2.604968,229.0,65.76306,76.0286,0.64286,22
sbmd,energy,self,self,PLPL,48.98039,1.724747,229.0,45.58199,52.3788,0.64286,23
sbmd,energy,self,self,ACPL,55.5,2.626027,229.0,50.32574,60.67426,0.64286,23
sbmd,energy,self,self,PLAC,65.33333,2.789287,229.0,59.83738,70.82928,0.64286,23
sbmd,energy,self,self,ACAC,72.33333,2.51423,229.0,67.37935,77.28731,0.64286,23
