study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.523077,3.337082,225.0,1.055736,0.2922213,0.7167378,0.85714,77
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-0.9637405,2.636852,225.0,-0.365489,0.7150898,0.9832717,0.85714,77
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.873077,2.800313,225.0,1.74019,0.08319286,0.305391,0.85714,78
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,7.940693,3.18451,225.0,2.493537,0.01336774,0.06363151,0.85714,78
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-2.307692,3.327267,225.0,-0.6935699,0.4886674,0.8994774,0.85714,78
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,0.7599237,2.629097,225.0,0.2890436,0.7728141,0.9915686,0.85714,78
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,3.846154,2.865169,225.0,1.342383,0.1808247,0.5369535,0.85714,79
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,1.04404,3.258264,225.0,0.3204282,0.7489411,0.9885956,0.85714,79
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,1.676923,3.404328,225.0,0.4925857,0.6227857,0.9606843,0.85714,79
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.125191,2.689987,225.0,-0.4182885,0.6761351,0.9753102,0.85714,79
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.838462,2.812206,225.0,2.076115,0.03901936,0.1640975,0.85714,80
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-4.021139,3.198035,225.0,-1.257378,0.2099203,0.5910295,0.85714,80
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,6.707692,3.341398,225.0,2.007451,0.04589778,0.1882762,0.85714,80
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-3.151908,2.640263,225.0,-1.193786,0.2338188,0.631408,0.85714,80
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,0.4961538,2.780791,225.0,0.1784219,0.8585522,0.9979777,0.85714,81
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,3.725191,3.16231,225.0,1.177997,0.2400423,0.6413699,0.85714,81
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,0.04615385,3.304072,225.0,0.01396878,0.9888673,0.999999,0.85714,81
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,3.275191,2.610768,225.0,1.254493,0.2109644,0.5928667,0.85714,81
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.311538,2.768367,225.0,1.55743,0.1207738,0.4051711,0.85714,82
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,1.325895,3.148182,225.0,0.4211623,0.6740386,0.9748206,0.85714,82
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.569231,3.28931,225.0,1.0851,0.2790386,0.6990022,0.85714,82
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,0.5835878,2.599105,225.0,0.2245342,0.8225454,0.9959978,0.85714,82
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,6.861538,2.640955,225.0,2.598128,0.009992322,0.04874399,0.85714,83
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,7.708749,3.003289,225.0,2.566769,0.01091373,0.05286207,0.85714,83
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-4.184615,3.137922,225.0,-1.333563,0.1836957,0.5425463,0.85714,83
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-3.337405,2.479482,225.0,-1.346009,0.1796543,0.5346568,0.85714,83
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.311538,2.700542,225.0,1.966841,0.0504306,0.2037086,0.85714,84
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,3.113917,3.071052,225.0,1.013958,0.311692,0.741442,0.85714,84
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.738462,3.208722,225.0,1.165093,0.2452149,0.649483,0.85714,84
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,1.54084,2.535427,225.0,0.607724,0.5439834,0.9295503,0.85714,84
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.673077,2.902186,225.0,1.95476,0.05184991,0.2084638,0.85714,85
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,2.015267,3.30036,225.0,0.6106204,0.5420672,0.928631,0.85714,85
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,0.7230769,3.44831,225.0,0.2096902,0.8340992,0.9967323,0.85714,85
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-2.934733,2.724741,225.0,-1.077069,0.2826031,0.7038808,0.85714,85
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,2.192308,2.943581,225.0,0.7447758,0.4571845,0.8788143,0.85714,86
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,1.94539,3.347434,225.0,0.5811587,0.5617152,0.9376698,0.85714,86
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,2.446154,3.497495,225.0,0.6994017,0.4850234,0.8972249,0.85714,86
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,2.199237,2.763605,225.0,0.7957854,0.4269955,0.8563022,0.85714,86
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.580769,2.959534,225.0,1.547801,0.1230757,0.4107996,0.85714,87
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,4.695244,3.365577,225.0,1.395078,0.1643677,0.5037359,0.85714,87
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,1.953846,3.516451,225.0,0.5556302,0.5790158,0.9449409,0.85714,87
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,2.068321,2.778583,225.0,0.7443795,0.4574236,0.8789818,0.85714,87
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,3.676923,3.017877,225.0,1.218381,0.2243553,0.6158296,0.85714,88
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-0.6559014,3.431924,225.0,-0.1911177,0.8486057,0.997519,0.85714,88
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,5.8,3.585772,225.0,1.617504,0.1071706,0.3708311,0.85714,88
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,1.467176,2.833358,225.0,0.5178221,0.6050912,0.9547575,0.85714,88
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,1.742308,2.94912,225.0,0.5907889,0.5552548,0.9347916,0.85714,89
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,5.738696,3.353734,225.0,1.711136,0.08843409,0.3202735,0.85714,89
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-4.076923,3.504077,225.0,-1.16348,0.2458672,0.6504957,0.85714,89
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-0.08053435,2.768806,225.0,-0.02908631,0.9768215,0.9999911,0.85714,89
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,1.580769,2.989313,225.0,0.5288069,0.5974607,0.9520219,0.85714,90
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,0.3681738,3.399441,225.0,0.1083042,0.9138509,0.9995442,0.85714,90
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.2,3.551833,225.0,0.9009433,0.3685818,0.8043327,0.85714,90
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,1.987405,2.806541,225.0,0.7081331,0.4795956,0.8938036,0.85714,90
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.053846,3.134619,225.0,1.29325,0.1972507,0.5681789,0.85714,91
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-1.842043,3.564682,225.0,-0.5167483,0.6058394,0.9550199,0.85714,91
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.661538,3.724482,225.0,0.9831001,0.3266141,0.7592302,0.85714,91
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-2.234351,2.942963,225.0,-0.7592183,0.4485166,0.8726313,0.85714,91
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,1.707692,3.096796,225.0,0.5514384,0.5818804,0.9460851,0.85714,92
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,1.432766,3.521671,225.0,0.4068426,0.6845104,0.9772016,0.85714,92
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,1.015385,3.679542,225.0,0.275954,0.7828366,0.9926425,0.85714,92
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,0.740458,2.907453,225.0,0.2546758,0.7992061,0.9941919,0.85714,92
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.5,2.701726,225.0,1.665602,0.09718441,0.3443812,0.85714,93
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-5.169113,3.072398,225.0,-1.682436,0.09387147,0.3353595,0.85714,93
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,8.353846,3.210129,225.0,2.60234,0.009874036,0.04821218,0.85714,93
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.315267,2.536538,225.0,-0.5185285,0.6045992,0.9545845,0.85714,93
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,3.819231,3.004313,225.0,1.271249,0.2049526,0.5821937,0.85714,94
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-4.288902,3.416499,225.0,-1.25535,0.2106539,0.5923211,0.85714,94
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,6.015385,3.569656,225.0,1.685144,0.09334715,0.33392,0.85714,94
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-2.092748,2.820624,225.0,-0.7419451,0.4588944,0.8800081,0.85714,94
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.942308,3.063987,225.0,1.939404,0.05370242,0.2146172,0.85714,95
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-0.3264827,3.48436,225.0,-0.09369946,0.9254313,0.9997045,0.85714,95
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,4.661538,3.640559,225.0,1.280446,0.2017068,0.5763349,0.85714,95
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.607252,2.87665,225.0,-0.5587235,0.576906,0.9440875,0.85714,95
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,6.747887,3.425027,225.0,1.970171,0.05004529,0.2024114,0.92857,0
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,0.5657277,4.226313,225.0,0.1338584,0.8936342,0.9991415,0.92857,0
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,5.314554,4.311131,225.0,1.232752,0.2189549,0.6067011,0.92857,0
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-0.8676056,3.317632,225.0,-0.2615135,0.7939358,0.9937197,0.92857,0
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,-0.7140845,3.788233,225.0,-0.1885007,0.8506541,0.9976186,0.92857,1
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,4.579812,4.674492,225.0,0.9797454,0.3282641,0.7611384,0.92857,1
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-0.8474178,4.768304,225.0,-0.1777189,0.8591036,0.9980013,0.92857,1
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,4.446479,3.66945,225.0,1.211756,0.2268768,0.6200319,0.92857,1
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,0.2929577,3.6879,225.0,0.07943755,0.9367552,0.9998198,0.92857,2
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,12.65023,4.550686,225.0,2.779852,0.005898599,0.02986748,0.92857,2
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-7.840376,4.642013,225.0,-1.689003,0.09260407,0.3318745,0.92857,2
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,4.516901,3.572263,225.0,1.264437,0.2073814,0.5865335,0.92857,2
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.942254,3.696803,225.0,1.607403,0.1093683,0.3765074,0.92857,3
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-6.36385,4.561672,225.0,-1.39507,0.1643704,0.5037414,0.92857,3
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,11.20892,4.65322,225.0,2.408853,0.01680791,0.07829633,0.92857,3
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.097183,3.580887,225.0,-0.3063998,0.7595836,0.9899958,0.92857,3
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,1.615493,3.802945,225.0,0.4248005,0.671388,0.9741921,0.92857,4
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-2.068075,4.692646,225.0,-0.4407056,0.6598493,0.9713313,0.92857,4
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,6.58216,4.786822,225.0,1.375058,0.170481,0.5163103,0.92857,4
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,2.898592,3.683701,225.0,0.7868695,0.4321863,0.8603713,0.92857,4
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,3.976056,3.641428,225.0,1.091895,0.2760472,0.6948596,0.92857,5
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,2.692488,4.493342,225.0,0.5992173,0.5496309,0.9322117,0.92857,5
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.342723,4.583518,225.0,0.7292919,0.4665816,0.8852715,0.92857,5
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,2.059155,3.527248,225.0,0.5837851,0.5599497,0.9368922,0.92857,5
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.304225,3.652026,225.0,1.178585,0.2398082,0.6409991,0.92857,6
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,9.511737,4.50642,225.0,2.110708,0.03590144,0.1528116,0.92857,6
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-6.462441,4.596859,225.0,-1.405839,0.1611515,0.4970053,0.92857,6
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.25493,3.537514,225.0,-0.354749,0.7231099,0.9846589,0.92857,6
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,0.143662,3.91018,225.0,0.03674051,0.9707245,0.9999821,0.92857,7
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,12.48826,4.824968,225.0,2.588258,0.01027451,0.05000976,0.92857,7
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-9.889671,4.9218,225.0,-2.009361,0.04569336,0.1875711,0.92857,7
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,2.45493,3.787573,225.0,0.6481538,0.5175464,0.9161126,0.92857,7
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,0.5098592,3.968269,225.0,0.128484,0.8978807,0.9992404,0.92857,8
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,5.328638,4.896647,225.0,1.088222,0.2776614,0.6971006,0.92857,8
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-1.856808,4.994917,225.0,-0.3717394,0.7104367,0.9824291,0.92857,8
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,2.961972,3.84384,225.0,0.7705762,0.4417666,0.8676619,0.92857,8
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,2.55493,3.487915,225.0,0.7325092,0.4646202,0.8839446,0.92857,9
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-2.514085,4.303914,225.0,-0.5841391,0.5597119,0.9367869,0.92857,9
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,8.65493,4.390289,225.0,1.97138,0.04990589,0.2019415,0.92857,9
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,3.585915,3.378548,225.0,1.061378,0.2896563,0.7133524,0.92857,9
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,6.097183,3.944271,225.0,1.545833,0.1235503,0.4119538,0.92857,10
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-6.230047,4.867035,225.0,-1.28005,0.2018458,0.5765871,0.92857,10
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,9.86385,4.964711,225.0,1.986792,0.04815856,0.1960207,0.92857,10
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-2.46338,3.820595,225.0,-0.6447635,0.5197373,0.9172893,0.92857,10
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,8.705634,3.726821,225.0,2.335941,0.02037402,0.09303267,0.92857,11
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-2.018779,4.598713,225.0,-0.4389879,0.6610916,0.9716492,0.92857,11
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,5.7723,4.691004,225.0,1.230504,0.2197932,0.6081297,0.92857,11
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-4.952113,3.609964,225.0,-1.37179,0.1714951,0.5183689,0.92857,11
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,7.130986,3.649294,225.0,1.954073,0.05193165,0.2087366,0.92857,12
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,7.406103,4.503048,225.0,1.644687,0.1014308,0.3557624,0.92857,12
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-7.335681,4.593419,225.0,-1.596998,0.1116696,0.3823973,0.92857,12
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-7.060563,3.534867,225.0,-1.997405,0.04698559,0.1920146,0.92857,12
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.05493,3.816822,225.0,1.324382,0.1867199,0.5483748,0.92857,13
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,4.528169,4.709769,225.0,0.9614419,0.3373621,0.7714554,0.92857,13
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-1.34507,4.804289,225.0,-0.2799729,0.7797555,0.9923228,0.92857,13
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.871831,3.697142,225.0,-0.5062913,0.6131479,0.9575272,0.92857,13
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,7.292958,3.844686,225.0,1.896893,0.05912285,0.2322878,0.92857,14
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-7.502347,4.744152,225.0,-1.581388,0.1151939,0.3913118,0.92857,14
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,10.82629,4.839362,225.0,2.237132,0.02625811,0.1164545,0.92857,14
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-3.969014,3.724133,225.0,-1.065755,0.2876766,0.710718,0.92857,14
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,10.02254,3.755761,225.0,2.668576,0.00817192,0.04047509,0.92857,15
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-5.49061,4.634423,225.0,-1.184745,0.2373681,0.6371164,0.92857,15
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,11.5892,4.727431,225.0,2.45148,0.01498901,0.07060165,0.92857,15
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-3.923944,3.637996,225.0,-1.0786,0.2819209,0.7029519,0.92857,15
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.338028,3.858337,225.0,1.383505,0.1678812,0.5109974,0.92857,16
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,0.8920188,4.760997,225.0,0.1873597,0.8515475,0.9976612,0.92857,16
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,0.6713615,4.856545,225.0,0.1382385,0.8901756,0.9990549,0.92857,16
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-3.774648,3.737356,225.0,-1.009978,0.3135906,0.7437592,0.92857,16
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,4.93662,3.95795,225.0,1.247267,0.2135964,0.5974673,0.92857,17
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,5.941315,4.883914,225.0,1.216507,0.2250665,0.6170188,0.92857,17
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,-0.7300469,4.981929,225.0,-0.146539,0.8836271,0.9988752,0.92857,17
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,0.2746479,3.833845,225.0,0.07163771,0.9429539,0.9998678,0.92857,17
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,-3.91831,3.836126,225.0,-1.021424,0.3081507,0.7370771,0.92857,18
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-1.244131,4.733589,225.0,-0.2628305,0.7929218,0.993626,0.92857,18
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,7.448357,4.828587,225.0,1.542554,0.1243442,0.4138797,0.92857,18
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,10.12254,3.715841,225.0,2.724157,0.006952831,0.03482893,0.92857,18
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,8.835211,3.532627,225.0,2.501031,0.01309579,0.06245144,0.92857,19
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-6.492958,4.359087,225.0,-1.489523,0.1377502,0.445516,0.92857,19
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,11.03521,4.446569,225.0,2.481736,0.01380611,0.06552694,0.92857,19
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-4.292958,3.421859,225.0,-1.254569,0.2109369,0.5928184,0.92857,19
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,10.19577,3.739225,225.0,2.726708,0.006901048,0.03458699,0.92857,20
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-1.220657,4.614018,225.0,-0.2645541,0.7915952,0.9935021,0.92857,20
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,4.629108,4.706616,225.0,0.9835321,0.3264021,0.7589841,0.92857,20
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-6.787324,3.621978,225.0,-1.873927,0.06223658,0.2422225,0.92857,20
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,2.138028,3.951754,225.0,0.5410328,0.5890202,0.9488652,0.92857,21
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,1.521127,4.876268,225.0,0.3119449,0.7553713,0.9894564,0.92857,21
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,5.338028,4.974129,225.0,1.073158,0.2843497,0.7062486,0.92857,21
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,4.721127,3.827843,225.0,1.233365,0.2187266,0.6063114,0.92857,21
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,7.723944,3.534745,225.0,2.185149,0.0299102,0.1304979,0.92857,22
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-0.1596244,4.3617,225.0,-0.03659683,0.9708389,0.9999823,0.92857,22
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.49061,4.449235,225.0,0.7845418,0.4335475,0.8614244,0.92857,22
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-4.392958,3.42391,225.0,-1.283024,0.2008038,0.5746926,0.92857,22
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,3.840845,3.807384,225.0,1.008788,0.3141597,0.7444507,0.92857,23
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-11.91549,4.698124,225.0,-2.536224,0.01188359,0.05715153,0.92857,23
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,15.14085,4.79241,225.0,3.159339,0.001798346,0.009664715,0.92857,23
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-0.615493,3.688001,225.0,-0.1668907,0.8676059,0.9983425,0.92857,23
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,-2.01831,3.782444,225.0,-0.5335994,0.5941454,0.9507986,0.92857,24
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,1.276995,4.667348,225.0,0.2736019,0.7846416,0.9928255,0.92857,24
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,2.448357,4.761017,225.0,0.5142508,0.6075814,0.9556265,0.92857,24
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,5.743662,3.663842,225.0,1.567661,0.1183656,0.3992272,0.92857,24
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,8.612676,3.823628,225.0,2.252488,0.02525632,0.112539,0.92857,25
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-1.960094,4.718168,225.0,-0.4154354,0.6782191,0.9757904,0.92857,25
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,1.946009,4.812856,225.0,0.4043357,0.68635,0.9776034,0.92857,25
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-8.626761,3.703735,225.0,-2.329205,0.02073477,0.09449934,0.92857,25
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,2.614085,3.810256,225.0,0.6860652,0.4933783,0.9023373,0.92857,26
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-5.669014,4.701668,225.0,-1.205745,0.2291821,0.623841,0.92857,26
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,8.014085,4.796025,225.0,1.670985,0.09611499,0.3414828,0.92857,26
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-0.2690141,3.690783,225.0,-0.07288808,0.9419599,0.9998607,0.92857,26
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,7.377465,3.637838,225.0,2.027981,0.04374086,0.1807963,0.92857,27
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,2.112676,4.488912,225.0,0.4706433,0.6383514,0.9654367,0.92857,27
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,3.077465,4.578999,225.0,0.6720824,0.5022208,0.9075492,0.92857,27
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-2.187324,3.523771,225.0,-0.6207339,0.535403,0.9253682,0.92857,27
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,-1.898592,3.910495,225.0,-0.4855119,0.6277857,0.9622568,0.92857,28
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-0.7276995,4.825357,225.0,-0.1508074,0.8802628,0.9987746,0.92857,28
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,2.234742,4.922196,225.0,0.4540132,0.650257,0.9687941,0.92857,28
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,3.405634,3.787878,225.0,0.8990875,0.3695672,0.8053093,0.92857,28
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,7.791549,4.034509,225.0,1.931226,0.05471137,0.2179437,0.92857,29
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,3.607981,4.978384,225.0,0.7247294,0.469371,0.88714,0.92857,29
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,2.758216,5.078295,225.0,0.5431382,0.5875723,0.9483096,0.92857,29
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.425352,3.908004,225.0,-0.3647264,0.7156582,0.9833727,0.92857,29
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.150704,3.555811,225.0,1.448531,0.1488606,0.4705287,0.92857,30
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-3.07277,4.387695,225.0,-0.7003153,0.4844539,0.8968697,0.92857,30
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,6.284038,4.475751,225.0,1.404019,0.1616921,0.4981423,0.92857,30
sbmd,STAIT,self,self,PLACvsACAC,fixGuess,-1.939437,3.444316,225.0,-0.5630833,0.5739389,0.9428718,0.92857,30
sbmd,STAIT,self,self,PLPLvsPLAC,fixCondition,5.564789,3.873799,225.0,1.43652,0.1522434,0.4779378,0.92857,31
sbmd,STAIT,self,self,ACPLvsACAC,fixCondition,-4.518779,4.780076,225.0,-0.9453364,0.3455012,0.7803971,0.92857,31
sbmd,STAIT,self,self,PLPLvsACPL,fixGuess,8.631455,4.876006,225.0,1.77019,0.07804979,0.2904478,0.92857,31
